name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,39.38523459434509,0.01614999771118164,0,1000,1000,0.025
TKNC,39.06055474281311,0.018299996852874756,0,1000,1000,0.025
NBC,39.1470742225647,0.015974998474121094,0,1000,1000,0.025
SNAC,40.06018137931824,0.01582503318786621,0,1000,1000,0.025
NAC,38.639872789382935,0.025175034999847412,0,2000,2000,0.05
TKNC,39.06037211418152,0.025825023651123047,0,2000,2000,0.05
NBC,38.349061489105225,0.026149988174438477,0,2000,2000,0.05
SNAC,37.83103394508362,0.023000001907348633,0,2000,2000,0.05
NAC,39.402175188064575,0.03282499313354492,0,3000,3000,0.075
TKNC,39.21076250076294,0.03207498788833618,0,3000,3000,0.075
NBC,42.834293842315674,0.029924988746643066,0,3000,3000,0.075
SNAC,39.652658224105835,0.029550015926361084,0,3000,3000,0.075
NAC,40.36171889305115,0.03427499532699585,0,4000,4000,0.1
TKNC,38.72829031944275,0.03657501935958862,0,4000,4000,0.1
NBC,40.62739181518555,0.037100017070770264,0,4000,4000,0.1
SNAC,41.76730918884277,0.03519999980926514,0,4000,4000,0.1
