name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,40.720470666885376,0.01412498950958252,0,850,1000,0.025
TKNC,38.33541560173035,0.017625033855438232,0,828,1000,0.025
NBC,39.13287281990051,0.01335000991821289,0,835,1000,0.025
SNAC,38.30717420578003,0.013824999332427979,0,821,1000,0.025
NAC,40.71387791633606,0.0216749906539917,0,1704,2000,0.05
TKNC,40.38402533531189,0.0258750319480896,0,1685,2000,0.05
NBC,41.86742115020752,0.02287501096725464,0,1676,2000,0.05
SNAC,41.68937540054321,0.01789999008178711,0,1653,2000,0.05
NAC,40.97926616668701,0.028775036334991455,0,2551,3000,0.075
TKNC,43.269609451293945,0.026549994945526123,0,2518,3000,0.075
NBC,41.12467694282532,0.02745002508163452,0,2518,3000,0.075
SNAC,41.47709512710571,0.027824997901916504,0,2492,3000,0.075
NAC,39.48020648956299,0.03295004367828369,0,3379,4000,0.1
TKNC,41.608952045440674,0.03572499752044678,0,3352,4000,0.1
NBC,41.50242328643799,0.033924996852874756,0,3344,4000,0.1
SNAC,42.0087149143219,0.03167504072189331,0,3335,4000,0.1
