name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,200.46671295166016,0.017199993133544922,0,1000,1000,0.025
TKNC,202.67918634414673,0.017799973487854004,0,1000,1000,0.025
NBC,203.34187746047974,0.017400026321411133,0,1000,1000,0.025
SNAC,199.94157314300537,0.017324984073638916,0,1000,1000,0.025
NAC,204.359530210495,0.024200022220611572,0,2000,2000,0.05
TKNC,200.8880729675293,0.026125013828277588,0,2000,2000,0.05
NBC,205.0436806678772,0.02249997854232788,0,2000,2000,0.05
SNAC,203.94861388206482,0.022849977016448975,0,2000,2000,0.05
NAC,208.48979353904724,0.028349995613098145,0,3000,3000,0.075
TKNC,201.44772052764893,-0.6901500001549721,0,3000,3000,0.075
NBC,213.34624218940735,0.029699981212615967,0,3000,3000,0.075
SNAC,235.18212628364563,0.02965003252029419,0,3000,3000,0.075
NAC,231.1095290184021,0.03140002489089966,0,4000,4000,0.1
TKNC,234.76783657073975,0.03329998254776001,0,4000,4000,0.1
NBC,234.66760444641113,0.033625006675720215,0,4000,4000,0.1
SNAC,232.84180116653442,0.028124988079071045,0,4000,4000,0.1
