name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,398.151300907135,0.013233721256256104,0,2603,2603,0.025
TKNC,387.1749978065491,0.0177953839302063,0,2603,2603,0.025
NBC,380.16722559928894,0.014923930168151855,0,2603,2603,0.025
SNAC,385.36587500572205,0.018342792987823486,0,2603,2603,0.025
NAC,388.2178018093109,0.02598726749420166,0,5206,5206,0.05
TKNC,397.3207929134369,0.02445065975189209,0,5206,5206,0.05
NBC,409.45610523223877,0.021521568298339844,0,5206,5206,0.05
SNAC,413.80935549736023,0.023202180862426758,0,5206,5206,0.05
NAC,418.4931664466858,0.026006460189819336,0,7809,7809,0.075
TKNC,418.08173513412476,0.02868586778640747,0,7809,7809,0.075
NBC,422.04545879364014,0.0313076376914978,0,7809,7809,0.075
SNAC,420.5400640964508,0.029377281665802002,0,7809,7809,0.075
NAC,432.41471219062805,0.030510544776916504,0,10412,10412,0.1
TKNC,431.9276101589203,0.034303903579711914,0,10412,10412,0.1
NBC,430.99295711517334,0.032018303871154785,0,10412,10412,0.1
SNAC,415.93264174461365,0.03368932008743286,0,10412,10412,0.1
