name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,383.5315809249878,0.012820780277252197,0,2176,2603,0.025
TKNC,394.2025201320648,0.020657241344451904,0,2302,2603,0.025
NBC,381.6998550891876,0.01497197151184082,0,2156,2603,0.025
SNAC,389.31719040870667,0.014030814170837402,0,2159,2603,0.025
NAC,399.73402190208435,0.022760450839996338,0,4364,5206,0.05
TKNC,402.59544610977173,0.02398967742919922,0,4518,5206,0.05
NBC,388.1368453502655,0.019917786121368408,0,4303,5206,0.05
SNAC,410.36218762397766,0.023960888385772705,0,4348,5206,0.05
NAC,412.76687359809875,0.02703404426574707,0,6529,7809,0.075
TKNC,413.37086939811707,0.026477038860321045,0,6698,7809,0.075
NBC,417.7170259952545,0.026669085025787354,0,6511,7809,0.075
SNAC,410.14850544929504,0.024095356464385986,0,6532,7809,0.075
NAC,422.5848035812378,0.029963135719299316,0,8700,10412,0.1
TKNC,419.5747010707855,0.03163415193557739,0,8858,10412,0.1
NBC,416.4645640850067,0.028570592403411865,0,8688,10412,0.1
SNAC,411.2003347873688,0.029675006866455078,0,8665,10412,0.1
