name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,149.0447428226471,0.027575016021728516,0.0,1000,1000,0.025
DeepDAC,149.86665773391724,0.027649998664855957,0.426,1000,1000,0.025
DeepDAC_2,148.43825483322144,0.025150001049041748,0.489,1000,1000,0.025
CES,148.8526337146759,0.014174997806549072,0.028,1000,1000,0.025
Gini,137.08074688911438,0.022074997425079346,0.487,1000,1000,0.025
Random,148.9327621459961,0.017700016498565674,0.032,1000,1000,0.025
MAX_P,146.7534990310669,0.019950032234191895,0.49,1000,1000,0.025
LSA,148.41033601760864,0.018474996089935303,0.245,1000,1000,0.025
DeepDiv,138.95984387397766,0.03620004653930664,0.0,2000,2000,0.05
DeepDAC,149.33461117744446,0.038875043392181396,0.5215,2000,2000,0.05
DeepDAC_2,150.58153080940247,0.03175002336502075,0.4895,2000,2000,0.05
CES,151.35001420974731,0.022150039672851562,0.046,2000,2000,0.05
Gini,152.18214440345764,0.03252500295639038,0.4535,2000,2000,0.05
Random,136.71794366836548,0.024725019931793213,0.055,2000,2000,0.05
MAX_P,153.6881663799286,0.03572499752044678,0.4895,2000,2000,0.05
LSA,154.22920775413513,0.02890002727508545,0.3185,2000,2000,0.05
DeepDiv,155.9593324661255,0.04382503032684326,0.0,3000,3000,0.075
DeepDAC,131.44058966636658,0.043650031089782715,0.54,3000,3000,0.075
DeepDAC_2,119.03147029876709,0.039449989795684814,0.515,3000,3000,0.075
CES,118.97789072990417,0.026899993419647217,0.07233333333333333,3000,3000,0.075
Gini,119.77800750732422,0.039900004863739014,0.4886666666666667,3000,3000,0.075
Random,120.60887002944946,0.03145003318786621,0.07866666666666666,3000,3000,0.075
MAX_P,119.37962365150452,0.040950000286102295,0.525,3000,3000,0.075
LSA,119.89209532737732,0.03675001859664917,0.41933333333333334,3000,3000,0.075
DeepDiv,116.65076851844788,0.04842501878738403,0.0,4000,4000,0.1
DeepDAC,117.75606966018677,0.048200011253356934,0.55425,4000,4000,0.1
DeepDAC_2,117.01450037956238,0.051425039768218994,0.56325,4000,4000,0.1
CES,116.3712866306305,0.02950000762939453,0.09175,4000,4000,0.1
Gini,117.54176759719849,0.04730004072189331,0.5235,4000,4000,0.1
Random,117.78831696510315,0.034350037574768066,0.1035,4000,4000,0.1
MAX_P,117.94726729393005,0.04860001802444458,0.549,4000,4000,0.1
LSA,114.48040127754211,0.03984999656677246,0.4785,4000,4000,0.1
