name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,140.01584029197693,0.023725032806396484,0.0,833,1000,0.025
DeepDAC,148.22853565216064,0.023575007915496826,0.402,847,1000,0.025
DeepDAC_2,150.5682647228241,0.022024989128112793,0.471,867,1000,0.025
CES,151.3237841129303,0.011400043964385986,0.024,741,1000,0.025
Gini,145.6656494140625,0.022900044918060303,0.494,933,1000,0.025
Random,140.34197306632996,0.01732504367828369,0.03,842,1000,0.025
MAX_P,148.8912546634674,0.02219998836517334,0.487,918,1000,0.025
LSA,150.16146326065063,0.015974998474121094,0.178,461,1000,0.025
DeepDiv,149.9962818622589,0.033300042152404785,0.0,1641,2000,0.05
DeepDAC,134.02156829833984,0.032625019550323486,0.5055,1694,2000,0.05
DeepDAC_2,150.10540580749512,0.031125009059906006,0.4835,1752,2000,0.05
CES,149.64583826065063,0.017000019550323486,0.044,1473,2000,0.05
Gini,148.56250882148743,0.029300034046173096,0.4625,1858,2000,0.05
Random,144.32461762428284,0.022150039672851562,0.0465,1662,2000,0.05
MAX_P,142.7816195487976,0.031125009059906006,0.4945,1820,2000,0.05
LSA,148.22777462005615,0.020025014877319336,0.2805,956,2000,0.05
DeepDiv,151.60401105880737,0.0375249981880188,0.0,2451,3000,0.075
DeepDAC,152.63020491600037,0.038075029850006104,0.5343333333333333,2521,3000,0.075
DeepDAC_2,138.0352499485016,0.03909999132156372,0.5073333333333333,2622,3000,0.075
CES,152.80673098564148,0.020725011825561523,0.057,2224,3000,0.075
Gini,153.61191821098328,0.03624999523162842,0.48933333333333334,2730,3000,0.075
Random,152.16178345680237,0.0258750319480896,0.06266666666666666,2488,3000,0.075
MAX_P,142.01428604125977,0.038875043392181396,0.523,2711,3000,0.075
LSA,148.52954530715942,0.021450042724609375,0.321,1414,3000,0.075
DeepDiv,152.813702583313,0.0435749888420105,0.0,3265,4000,0.1
DeepDAC,153.69733357429504,0.04465001821517944,0.55125,3327,4000,0.1
DeepDAC_2,152.54871559143066,0.04327499866485596,0.54425,3445,4000,0.1
CES,141.28576397895813,0.024950027465820312,0.072,2964,4000,0.1
Gini,153.77119326591492,0.042225003242492676,0.51825,3631,4000,0.1
Random,152.95596647262573,0.027100026607513428,0.0815,3299,4000,0.1
MAX_P,151.3022177219391,0.03975003957748413,0.546,3598,4000,0.1
LSA,137.3610963821411,0.02672499418258667,0.357,1964,4000,0.1
