name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,161.42308020591736,0.014770269393920898,0.0,2603,2603,0.025
DeepDAC,160.86067748069763,0.011581897735595703,0.46523242412600846,2603,2603,0.025
DeepDAC_2,159.7387249469757,0.011620283126831055,0.43411448328851326,2603,2603,0.025
CES,156.78812980651855,0.0032843947410583496,0.01844026123703419,2603,2603,0.025
Gini,163.10142397880554,0.009497880935668945,0.3930080676142912,2603,2603,0.025
Random,201.7852442264557,0.0067032575607299805,0.01882443334613907,2603,2603,0.025
MAX_P,184.82519721984863,0.011572301387786865,0.4656165962351133,2603,2603,0.025
LSA,203.54288935661316,0.01001650094985962,0.020361121782558587,2603,2603,0.025
DeepDiv,214.0837504863739,0.027504563331604004,0.0,5206,5206,0.05
DeepDAC,211.71121549606323,0.026227295398712158,0.5180560891279293,5206,5206,0.05
DeepDAC_2,192.22602152824402,0.025084495544433594,0.504802151363811,5206,5206,0.05
CES,197.99859499931335,0.007221877574920654,0.040722243565117174,5206,5206,0.05
Gini,199.08853721618652,0.024613916873931885,0.44775259316173643,5206,5206,0.05
Random,199.47814512252808,0.013512194156646729,0.041682673837879367,5206,5206,0.05
MAX_P,210.2461314201355,0.02848416566848755,0.5211294660007684,5206,5206,0.05
LSA,207.05826473236084,0.022529959678649902,0.04821359969266231,5206,5206,0.05
DeepDiv,214.86450147628784,0.03927856683731079,0.0,7809,7809,0.075
DeepDAC,211.82541799545288,0.03410226106643677,0.5452682801895249,7809,7809,0.075
DeepDAC_2,215.66181135177612,0.03789561986923218,0.5731847867844795,7809,7809,0.075
CES,207.128276348114,0.016700565814971924,0.05967473428095787,7809,7809,0.075
Gini,195.64697265625,0.02847456932067871,0.52362658470995,7809,7809,0.075
Random,201.07766699790955,0.01877492666244507,0.05929056217185299,7809,7809,0.075
MAX_P,212.0866425037384,0.03473609685897827,0.5521833781534127,7809,7809,0.075
LSA,205.16969418525696,0.03201824426651001,0.07516967601485465,7809,7809,0.075
DeepDiv,219.41368651390076,0.0471726655960083,0.0,10412,10412,0.1
DeepDAC,219.6797080039978,0.046356379985809326,0.5573376872839032,10412,10412,0.1
DeepDAC_2,223.2367603778839,0.03992199897766113,0.5893200153668844,10412,10412,0.1
CES,222.42361569404602,0.02121424674987793,0.0753937764118325,10412,10412,0.1
Gini,226.08398246765137,0.03880798816680908,0.577794852093738,10412,10412,0.1
Random,217.7296061515808,0.026928365230560303,0.0801959277756435,10412,10412,0.1
MAX_P,212.32268595695496,0.04080551862716675,0.5614675374567807,10412,10412,0.1
LSA,200.87754273414612,0.03313225507736206,0.09690741452170572,10412,10412,0.1
