name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,608.6492500305176,0.01344996690750122,0.0,1000,1000,0.025
DeepDAC,597.5495843887329,0.027624964714050293,0.428,1000,1000,0.025
DeepDAC_2,582.3671479225159,0.016200006008148193,0.504,1000,1000,0.025
CES,598.7169735431671,0.021499991416931152,0.028,1000,1000,0.025
Gini,596.662439584732,0.023549973964691162,0.583,1000,1000,0.025
Random,601.7341215610504,0.008049964904785156,0.023,1000,1000,0.025
MAX_P,598.754273891449,0.01155000925064087,0.564,1000,1000,0.025
LSA,589.3730328083038,0.018624961376190186,0.051,1000,1000,0.025
DeepDiv,616.8259654045105,0.024374961853027344,0.0,2000,2000,0.05
DeepDAC,610.462997674942,0.028824985027313232,0.5375,2000,2000,0.05
DeepDAC_2,632.8080117702484,0.015974998474121094,0.535,2000,2000,0.05
CES,652.5137295722961,0.01617497205734253,0.044,2000,2000,0.05
Gini,620.0418992042542,0.046000003814697266,0.559,2000,2000,0.05
Random,609.8354799747467,0.02747499942779541,0.0475,2000,2000,0.05
MAX_P,601.3168041706085,0.03972500562667847,0.574,2000,2000,0.05
LSA,613.0962340831757,0.009925007820129395,0.0855,2000,2000,0.05
DeepDiv,612.0896079540253,0.010249972343444824,0.0,3000,3000,0.075
DeepDAC,622.5374121665955,0.03162497282028198,0.572,3000,3000,0.075
DeepDAC_2,625.8796501159668,0.048299968242645264,0.5476666666666666,3000,3000,0.075
CES,615.1687242984772,0.03345000743865967,0.066,3000,3000,0.075
Gini,615.7792203426361,0.04952496290206909,0.56,3000,3000,0.075
Random,608.5836236476898,0.018824994564056396,0.073,3000,3000,0.075
MAX_P,626.4771795272827,0.029874980449676514,0.5953333333333334,3000,3000,0.075
LSA,648.3334379196167,0.01669996976852417,0.12666666666666668,3000,3000,0.075
DeepDiv,625.5997331142426,0.025550007820129395,0.0,4000,4000,0.1
DeepDAC,621.1158313751221,0.027924954891204834,0.58825,4000,4000,0.1
DeepDAC_2,641.5392787456512,0.03564995527267456,0.563,4000,4000,0.1
CES,644.355720281601,0.02377498149871826,0.0915,4000,4000,0.1
Gini,626.2893891334534,0.04039996862411499,0.589,4000,4000,0.1
Random,621.1837072372437,0.03382498025894165,0.096,4000,4000,0.1
MAX_P,633.0547239780426,0.04114997386932373,0.60125,4000,4000,0.1
LSA,634.4762494564056,0.011924982070922852,0.16275,4000,4000,0.1
