name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,711.9896337985992,0.013875007629394531,0.0,907,1000,0.025
DeepDAC,595.743045091629,0.015549957752227783,0.372,854,1000,0.025
DeepDAC_2,590.8355281352997,0.01587498188018799,0.445,865,1000,0.025
CES,585.788462638855,0.012349963188171387,0.024,855,1000,0.025
Gini,602.3790128231049,0.004674971103668213,0.501,761,1000,0.025
Random,600.8229413032532,0.0006749629974365234,0.026,825,1000,0.025
MAX_P,630.3742880821228,0.026549994945526123,0.487,750,1000,0.025
LSA,595.5031785964966,-0.011475026607513428,0.045,559,1000,0.025
DeepDiv,619.0187149047852,0.023225009441375732,0.0,1811,2000,0.05
DeepDAC,608.5840470790863,0.002674996852874756,0.4815,1690,2000,0.05
DeepDAC_2,602.4679820537567,0.022799968719482422,0.456,1631,2000,0.05
CES,605.6461887359619,0.016649961471557617,0.0395,1729,2000,0.05
Gini,603.2819488048553,0.02702498435974121,0.468,1491,2000,0.05
Random,602.5286514759064,0.018299996852874756,0.0395,1671,2000,0.05
MAX_P,605.3222455978394,0.019749999046325684,0.4875,1487,2000,0.05
LSA,597.7543103694916,0.028400003910064697,0.064,1091,2000,0.05
DeepDiv,641.7704825401306,0.02265000343322754,0.0,2721,3000,0.075
DeepDAC,628.1288840770721,0.01592499017715454,0.5206666666666667,2515,3000,0.075
DeepDAC_2,622.4402840137482,0.030124962329864502,0.475,2386,3000,0.075
CES,616.9018564224243,0.022300004959106445,0.06133333333333333,2593,3000,0.075
Gini,606.0410733222961,-0.0023000240325927734,0.47933333333333333,2220,3000,0.075
Random,600.5155291557312,0.0247499942779541,0.058666666666666666,2502,3000,0.075
MAX_P,596.9295995235443,0.03482496738433838,0.495,2212,3000,0.075
LSA,608.33829164505,0.00884997844696045,0.094,1649,3000,0.075
DeepDiv,612.9052317142487,0.0033749938011169434,0.0,3638,4000,0.1
DeepDAC,631.0143370628357,0.019050002098083496,0.53875,3335,4000,0.1
DeepDAC_2,607.4116897583008,0.025124967098236084,0.50175,3165,4000,0.1
CES,626.2447690963745,0.022624969482421875,0.08,3452,4000,0.1
Gini,598.4095587730408,0.0395999550819397,0.49375,2977,4000,0.1
Random,630.4122071266174,0.021549999713897705,0.08075,3346,4000,0.1
MAX_P,645.2662439346313,0.03485000133514404,0.517,2926,4000,0.1
LSA,625.941657781601,0.030649960041046143,0.11825,2184,4000,0.1
