name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,475.9674081802368,0.014750003814697266,0,851,1000,0.025
TKNC,475.4279546737671,0.008925020694732666,0,844,1000,0.025
NBC,471.74257946014404,0.003175020217895508,0,843,1000,0.025
SNAC,470.78414392471313,0.009850025177001953,0,828,1000,0.025
NAC,467.7662045955658,0.009325027465820312,0,1704,2000,0.05
TKNC,477.3308472633362,0.03350001573562622,0,1696,2000,0.05
NBC,475.61902022361755,-0.0030750036239624023,0,1685,2000,0.05
SNAC,479.8610565662384,0.0023999810218811035,0,1664,2000,0.05
NAC,482.8166093826294,0.016324996948242188,0,2551,3000,0.075
TKNC,479.68439173698425,0.03977501392364502,0,2531,3000,0.075
NBC,512.4582514762878,0.01797497272491455,0,2519,3000,0.075
SNAC,500.95369148254395,0.024075031280517578,0,2497,3000,0.075
NAC,515.7578914165497,0.031075000762939453,0,3384,4000,0.1
TKNC,493.4043893814087,0.01434999704360962,0,3373,4000,0.1
NBC,504.61717104911804,0.018500030040740967,0,3343,4000,0.1
SNAC,489.84077429771423,0.012024998664855957,0,3340,4000,0.1
