name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,190.36918330192566,0.004475235939025879,0.0,1884,2603,0.025
DeepDAC,185.0801718235016,0.016652584075927734,0.42374183634268153,2601,2603,0.025
DeepDAC_2,176.80525875091553,0.015115976333618164,0.3768728390318863,2580,2603,0.025
CES,177.69564604759216,0.0035532712936401367,0.018056089127929314,2146,2603,0.025
Gini,180.50868964195251,0.007855713367462158,0.38839800230503263,1958,2603,0.025
Random,191.37323236465454,0.0026505589485168457,0.021513638109873223,2162,2603,0.025
MAX_P,188.9591681957245,0.011476218700408936,0.4771417595082597,1942,2603,0.025
LSA,181.64437079429626,-0.00218963623046875,0.024971187091817133,310,2603,0.025
DeepDiv,183.21164965629578,0.022453129291534424,0.0,3755,5206,0.05
DeepDAC,181.69725346565247,0.029118001461029053,0.4800230503265463,5202,5206,0.05
DeepDAC_2,184.0609209537506,0.026121675968170166,0.44237418363426817,5142,5206,0.05
CES,186.9955916404724,0.006933748722076416,0.032846715328467155,4336,5206,0.05
Gini,180.15557050704956,0.017084717750549316,0.4283519016519401,3870,5206,0.05
Random,173.6603603363037,0.012417376041412354,0.03860929696504034,4368,5206,0.05
MAX_P,173.31416845321655,0.02300053834915161,0.5197848636189013,3823,5206,0.05
LSA,164.94429969787598,0.0029578804969787598,0.052247406838263545,878,5206,0.05
DeepDiv,178.01207089424133,0.029281258583068848,0.0,5641,7809,0.075
DeepDAC,179.04355359077454,0.04190993309020996,0.4955820207452939,7803,7809,0.075
DeepDAC_2,184.889310836792,0.03442877531051636,0.5067230119093353,7701,7809,0.075
CES,176.0292046070099,0.015010356903076172,0.05416826738378794,6481,7809,0.075
Gini,177.89224290847778,0.026064038276672363,0.51338199513382,5770,7809,0.075
Random,174.30478239059448,0.012983977794647217,0.0627481111537969,6538,7809,0.075
MAX_P,172.6935088634491,0.029425323009490967,0.5680624919964143,5675,7809,0.075
LSA,169.3802773952484,0.011159300804138184,0.08182865923933923,1738,7809,0.075
DeepDiv,177.06532764434814,0.03640711307525635,0.0,7570,10412,0.1
DeepDAC,185.533123254776,0.04337930679321289,0.5120053784095274,10404,10412,0.1
DeepDAC_2,184.45200634002686,0.04356175661087036,0.5280445639646562,10262,10412,0.1
CES,177.94643449783325,0.017987430095672607,0.07059162504802151,8648,10412,0.1
Gini,183.4561731815338,0.0378764271736145,0.572128313484441,7626,10412,0.1
Random,183.0958971977234,0.024114549160003662,0.08451786400307337,8719,10412,0.1
MAX_P,183.93245267868042,0.03353559970855713,0.5776027660391856,7562,10412,0.1
LSA,177.20027947425842,0.01336812973022461,0.1098732232039954,2752,10412,0.1
