name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,167.55683493614197,0.014770269393920898,0.0,2603,2603,0.025
DeepDAC,174.2962532043457,0.012724697589874268,0.47483672685363043,2603,2603,0.025
DeepDAC_2,172.92391633987427,0.011216938495635986,0.42912024587014985,2603,2603,0.025
CES,170.88293600082397,0.001843869686126709,0.013830195927775643,2603,2603,0.025
Gini,167.72157669067383,0.010755956172943115,0.39608144448713023,2603,2603,0.025
Random,169.56221890449524,0.003217160701751709,0.021129466000768343,2603,2603,0.025
MAX_P,168.940744638443,0.007865309715270996,0.46868997310795235,2603,2603,0.025
LSA,171.2801411151886,0.012724697589874268,0.020361121782558587,2603,2603,0.025
DeepDiv,175.4679250717163,0.027504563331604004,0.0,5206,5206,0.05
DeepDAC,171.1588008403778,0.024738788604736328,0.5147906262005378,5206,5206,0.05
DeepDAC_2,166.85477447509766,0.025814354419708252,0.504802151363811,5206,5206,0.05
CES,170.41663789749146,0.007529199123382568,0.03630426431041106,5206,5206,0.05
Gini,173.64830780029297,0.021118223667144775,0.4498655397618133,5206,5206,0.05
Random,173.17036962509155,0.01336812973022461,0.042643104110641566,5206,5206,0.05
MAX_P,209.79043054580688,0.020906925201416016,0.5224740683826354,5206,5206,0.05
LSA,199.68870782852173,0.017939448356628418,0.04821359969266231,5206,5206,0.05
DeepDiv,192.09866309165955,0.036820054054260254,0.0,7809,7809,0.075
DeepDAC,194.61885523796082,0.0378764271736145,0.5425790754257908,7809,7809,0.075
DeepDAC_2,194.39623856544495,0.03511059284210205,0.5725444999359713,7809,7809,0.075
CES,184.80881643295288,0.01753610372543335,0.05762581636573185,7809,7809,0.075
Gini,187.28643679618835,0.03163409233093262,0.5258035599948777,7809,7809,0.075
Random,178.06332445144653,0.020974159240722656,0.06108336534767576,7809,7809,0.075
MAX_P,174.44156074523926,0.03302663564682007,0.5533358944807274,7809,7809,0.075
LSA,181.7929208278656,0.027744650840759277,0.07542579075425791,7809,7809,0.075
DeepDiv,179.66677737236023,0.044387638568878174,0.0,10412,10412,0.1
DeepDAC,181.18820428848267,0.042611002922058105,0.5553207837111026,10412,10412,0.1
DeepDAC_2,176.988951921463,0.04294711351394653,0.5927775643488282,10412,10412,0.1
CES,188.5035195350647,0.01843881607055664,0.07404917402996543,10412,10412,0.1
Gini,193.4079840183258,0.03799170255661011,0.5802919708029197,10412,10412,0.1
Random,202.68788814544678,0.02175205945968628,0.08211678832116788,10412,10412,0.1
MAX_P,199.04323744773865,0.04210197925567627,0.5619477525931618,10412,10412,0.1
LSA,196.82868003845215,0.0352931022644043,0.09738762965808682,10412,10412,0.1
