name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,156.86708331108093,0.025825023651123047,0.0,404,1000,0.025
DeepDAC,160.83529043197632,0.03245002031326294,0.309,615,1000,0.025
DeepDAC_2,152.26332306861877,0.02424997091293335,0.264,379,1000,0.025
CES,157.00764060020447,0.021300017833709717,0.027,799,1000,0.025
Gini,157.8565855026245,0.013000011444091797,0.125,10,1000,0.025
Random,164.28337907791138,0.02097499370574951,0.016,865,1000,0.025
MAX_P,162.63917517662048,0.014249980449676514,0.181,19,1000,0.025
LSA,145.17629981040955,0.02060002088546753,0.076,281,1000,0.025
DeepDiv,158.74706196784973,0.03759998083114624,0.0,1000,2000,0.05
DeepDAC,159.0141680240631,0.04012501239776611,0.4415,1217,2000,0.05
DeepDAC_2,160.85591053962708,0.03175002336502075,0.3515,825,2000,0.05
CES,146.79960870742798,0.025874972343444824,0.048,1596,2000,0.05
Gini,160.26211380958557,0.014549970626831055,0.2065,58,2000,0.05
Random,163.51530933380127,0.025574982166290283,0.039,1694,2000,0.05
MAX_P,160.7956781387329,0.016499996185302734,0.2665,104,2000,0.05
LSA,148.07375741004944,0.030875027179718018,0.151,739,2000,0.05
DeepDiv,157.5469024181366,0.043749988079071045,0.0,1615,3000,0.075
DeepDAC,160.5153362751007,0.04417496919631958,0.49966666666666665,1746,3000,0.075
DeepDAC_2,158.48402857780457,0.040724992752075195,0.43133333333333335,1440,3000,0.075
CES,151.67058396339417,0.029850006103515625,0.072,2387,3000,0.075
Gini,150.15381956100464,0.018324971199035645,0.272,207,3000,0.075
Random,161.8829469680786,0.029325008392333984,0.06533333333333333,2511,3000,0.075
MAX_P,157.47313451766968,0.022350013256072998,0.32566666666666666,290,3000,0.075
LSA,159.51341557502747,0.038450002670288086,0.221,1248,3000,0.075
DeepDiv,148.0959460735321,0.04869997501373291,0.0,2208,4000,0.1
DeepDAC,166.82793521881104,0.048299968242645264,0.521,2217,4000,0.1
DeepDAC_2,166.67069458961487,0.04812496900558472,0.4405,2146,4000,0.1
CES,168.38539385795593,0.035425007343292236,0.0935,3180,4000,0.1
Gini,148.91972732543945,0.02249997854232788,0.345,411,4000,0.1
Random,160.82524704933167,0.03637498617172241,0.091,3331,4000,0.1
MAX_P,137.68647980690002,0.0277249813079834,0.39575,543,4000,0.1
LSA,141.57270574569702,0.04567497968673706,0.28625,1813,4000,0.1
