name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,116.30631899833679,0.025375008583068848,0.0,880,1000,0.025
DeepDAC,116.23870348930359,0.025175034999847412,0.393,866,1000,0.025
DeepDAC_2,116.23502016067505,0.022825002670288086,0.444,878,1000,0.025
CES,115.76342511177063,0.015650033950805664,0.028,888,1000,0.025
Gini,115.35689282417297,0.017700016498565674,0.363,633,1000,0.025
Random,118.81401944160461,0.020500004291534424,0.02,838,1000,0.025
MAX_P,118.48765659332275,0.016025006771087646,0.391,683,1000,0.025
LSA,118.16734647750854,0.015350043773651123,0.208,653,1000,0.025
DeepDiv,120.91056203842163,0.03422504663467407,0.0,1738,2000,0.05
DeepDAC,119.40550374984741,0.0314750075340271,0.4805,1724,2000,0.05
DeepDAC_2,120.75277042388916,0.03194999694824219,0.4615,1785,2000,0.05
CES,119.86131262779236,0.021549999713897705,0.049,1781,2000,0.05
Gini,114.1666407585144,0.026450037956237793,0.3775,1433,2000,0.05
Random,115.36616158485413,0.026000022888183594,0.038,1662,2000,0.05
MAX_P,114.8431487083435,0.029075026512145996,0.434,1542,2000,0.05
LSA,114.33240008354187,0.021700024604797363,0.2715,1294,2000,0.05
DeepDiv,114.91006207466125,0.04129999876022339,0.0,2589,3000,0.075
DeepDAC,118.32410216331482,0.04427504539489746,0.51,2572,3000,0.075
DeepDAC_2,157.54075741767883,0.0386500358581543,0.49766666666666665,2701,3000,0.075
CES,159.31044173240662,0.030525028705596924,0.068,2661,3000,0.075
Gini,153.3390600681305,0.03554999828338623,0.4156666666666667,2266,3000,0.075
Random,163.91371321678162,0.030775010585784912,0.058,2480,3000,0.075
MAX_P,165.0603747367859,0.034575045108795166,0.4716666666666667,2383,3000,0.075
LSA,155.18697834014893,0.028925001621246338,0.30366666666666664,1909,3000,0.075
DeepDiv,167.6064693927765,0.04805004596710205,0.0,3438,4000,0.1
DeepDAC,165.36184763908386,0.04252499341964722,0.52075,3428,4000,0.1
DeepDAC_2,158.46821212768555,0.043650031089782715,0.52225,3585,4000,0.1
CES,164.35565328598022,0.03227502107620239,0.0845,3565,4000,0.1
Gini,164.49078059196472,0.0384250283241272,0.45775,3124,4000,0.1
Random,157.9300501346588,0.03205001354217529,0.08125,3318,4000,0.1
MAX_P,166.85034322738647,0.04295003414154053,0.50375,3197,4000,0.1
LSA,164.97251868247986,0.03145003318786621,0.379,2475,4000,0.1
