name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,592.9345254898071,0.026575028896331787,0.0,1000,1000,0.025
DeepDAC,636.5853333473206,0.025574982166290283,0.61,1000,1000,0.025
DeepDAC_2,624.4786012172699,0.026825010776519775,0.653,1000,1000,0.025
CES,639.8478960990906,0.021099984645843506,0.042,1000,1000,0.025
Gini,604.1312055587769,0.026849985122680664,0.803,1000,1000,0.025
Random,620.5655374526978,0.017724990844726562,0.02,1000,1000,0.025
MAX_P,617.2538766860962,0.026324987411499023,0.64,1000,1000,0.025
LSA,605.7116060256958,0.01787501573562622,0.098,1000,1000,0.025
DeepDiv,626.3267557621002,0.03560000658035278,0.0,2000,2000,0.05
DeepDAC,601.5013763904572,0.03450000286102295,0.652,2000,2000,0.05
DeepDAC_2,625.6824893951416,0.03495001792907715,0.732,2000,2000,0.05
CES,606.9832444190979,0.026575028896331787,0.084,2000,2000,0.05
Gini,629.0220642089844,0.03452497720718384,0.7055,2000,2000,0.05
Random,607.9163534641266,0.022599995136260986,0.047,2000,2000,0.05
MAX_P,643.8182547092438,0.03517502546310425,0.636,2000,2000,0.05
LSA,637.9264049530029,0.02672499418258667,0.15,2000,2000,0.05
DeepDiv,652.0029916763306,0.040650010108947754,0.0,3000,3000,0.075
DeepDAC,616.2795422077179,0.04005002975463867,0.6623333333333333,3000,3000,0.075
DeepDAC_2,640.0506498813629,0.040925025939941406,0.762,3000,3000,0.075
CES,622.0327889919281,0.03227502107620239,0.12266666666666666,3000,3000,0.075
Gini,640.0986382961273,0.040875017642974854,0.6543333333333333,3000,3000,0.075
Random,611.8409652709961,0.026000022888183594,0.06433333333333334,3000,3000,0.075
MAX_P,638.2320263385773,0.04032498598098755,0.628,3000,3000,0.075
LSA,618.4560561180115,0.02972501516342163,0.196,3000,3000,0.075
DeepDiv,650.3408393859863,0.045450031757354736,0.0,4000,4000,0.1
DeepDAC,624.5525069236755,0.04672497510910034,0.666,4000,4000,0.1
DeepDAC_2,642.7555294036865,0.047275006771087646,0.769,4000,4000,0.1
CES,664.5817286968231,0.03554999828338623,0.159,4000,4000,0.1
Gini,651.8248519897461,0.04519999027252197,0.64775,4000,4000,0.1
Random,673.523282289505,0.02997499704360962,0.09275,4000,4000,0.1
MAX_P,649.1811790466309,0.047500014305114746,0.63725,4000,4000,0.1
LSA,652.2275395393372,0.03177499771118164,0.23275,4000,4000,0.1
