name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,627.370774269104,0.025924980640411377,0.0,1000,1000,0.025
DeepDAC,593.9619352817535,0.024725019931793213,0.537,1000,1000,0.025
DeepDAC_2,617.3177680969238,0.02875000238418579,0.571,1000,1000,0.025
CES,628.2297160625458,0.02030003070831299,0.037,1000,1000,0.025
Gini,643.3018524646759,0.022450029850006104,0.691,1000,1000,0.025
Random,624.473427772522,0.019874989986419678,0.025,1000,1000,0.025
MAX_P,635.611941576004,0.023500025272369385,0.559,1000,1000,0.025
LSA,612.8784787654877,0.02007502317428589,0.084,1000,1000,0.025
DeepDiv,621.3198933601379,0.035425007343292236,0.0,2000,2000,0.05
DeepDAC,619.0837564468384,0.03472501039505005,0.5865,2000,2000,0.05
DeepDAC_2,597.5290822982788,0.03632497787475586,0.6505,2000,2000,0.05
CES,626.8393638134003,0.02647501230239868,0.0775,2000,2000,0.05
Gini,604.0898947715759,0.0339999794960022,0.654,2000,2000,0.05
Random,633.7051982879639,0.02552497386932373,0.0435,2000,2000,0.05
MAX_P,612.1599180698395,0.03292500972747803,0.551,2000,2000,0.05
LSA,630.273743391037,0.024824976921081543,0.134,2000,2000,0.05
DeepDiv,616.07129073143,0.04159998893737793,0.0,3000,3000,0.075
DeepDAC,644.0515325069427,0.03839999437332153,0.5886666666666667,3000,3000,0.075
DeepDAC_2,647.5356063842773,0.03782498836517334,0.682,3000,3000,0.075
CES,663.1463315486908,0.02995002269744873,0.112,3000,3000,0.075
Gini,630.8456432819366,0.037925004959106445,0.5813333333333334,3000,3000,0.075
Random,655.0209090709686,0.02952498197555542,0.06266666666666666,3000,3000,0.075
MAX_P,658.1542150974274,0.038450002670288086,0.542,3000,3000,0.075
LSA,638.8354523181915,0.02679997682571411,0.174,3000,3000,0.075
DeepDiv,671.4298326969147,0.04632502794265747,0.0,4000,4000,0.1
DeepDAC,641.8013229370117,0.041249990463256836,0.58325,4000,4000,0.1
DeepDAC_2,670.1313042640686,0.0410500168800354,0.69725,4000,4000,0.1
CES,648.4899559020996,0.03117501735687256,0.1385,4000,4000,0.1
Gini,667.1970777511597,0.0408250093460083,0.55625,4000,4000,0.1
Random,642.3970215320587,0.033600032329559326,0.078,4000,4000,0.1
MAX_P,655.5377867221832,0.042150020599365234,0.54225,4000,4000,0.1
LSA,668.9415583610535,0.03142499923706055,0.2045,4000,4000,0.1
