name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,470.0764079093933,0.021375000476837158,0.0,642,1000,0.025
DeepDAC,450.33020758628845,0.023824989795684814,0.564,652,1000,0.025
DeepDAC_2,461.2781250476837,0.025574982166290283,0.608,557,1000,0.025
CES,466.24463081359863,0.019450008869171143,0.037,810,1000,0.025
Gini,449.7674083709717,0.022000014781951904,0.69,578,1000,0.025
Random,451.814359664917,0.016650021076202393,0.011,822,1000,0.025
MAX_P,443.0547366142273,0.021324992179870605,0.63,579,1000,0.025
LSA,456.91840386390686,0.017624974250793457,0.116,524,1000,0.025
DeepDiv,467.87805008888245,0.029100000858306885,0.0,1344,2000,0.05
DeepDAC,473.2770297527313,0.030525028705596924,0.6135,1372,2000,0.05
DeepDAC_2,439.285768032074,7.49826431274414e-05,0.649,1140,2000,0.05
CES,457.41317653656006,0.027149975299835205,0.072,1628,2000,0.05
Gini,449.5647962093353,0.026750028133392334,0.7445,1161,2000,0.05
Random,462.06155729293823,0.02165001630783081,0.038,1639,2000,0.05
MAX_P,458.02544832229614,0.028599977493286133,0.627,1265,2000,0.05
LSA,441.78225660324097,0.020500004291534424,0.15,933,2000,0.05
DeepDiv,463.8028290271759,0.035674989223480225,0.0,2055,3000,0.075
DeepDAC,452.6041316986084,0.034900009632110596,0.6436666666666667,2051,3000,0.075
DeepDAC_2,475.50614738464355,0.03259998559951782,0.704,1795,3000,0.075
CES,568.0847191810608,0.02920001745223999,0.10666666666666667,2432,3000,0.075
Gini,600.0614743232727,0.0342249870300293,0.6823333333333333,1902,3000,0.075
Random,637.5474388599396,0.028124988079071045,0.06266666666666666,2488,3000,0.075
MAX_P,641.0521132946014,0.03425002098083496,0.6193333333333333,1965,3000,0.075
LSA,615.8391091823578,0.0216749906539917,0.19733333333333333,1308,3000,0.075
DeepDiv,617.7844109535217,0.03750002384185791,0.0,2753,4000,0.1
DeepDAC,637.2340021133423,0.038474977016448975,0.653,2738,4000,0.1
DeepDAC_2,610.1684041023254,0.036125004291534424,0.7285,2472,4000,0.1
CES,638.9894709587097,0.0340999960899353,0.13325,3226,4000,0.1
Gini,610.2289638519287,0.039900004863739014,0.6505,2607,4000,0.1
Random,644.3703207969666,0.027525007724761963,0.08875,3312,4000,0.1
MAX_P,614.1719431877136,0.03732502460479736,0.6185,2640,4000,0.1
LSA,627.7777996063232,0.026225030422210693,0.22175,1699,4000,0.1
