,name,time
0,DeepDiv,450.98169684410095
1,DeepDAC,2169.5022604465485
2,DeepDAC_2,2275.429995775223
3,CES,1254.3450384140015
4,Gini,2.1628243923187256
5,Random,0.0008914470672607422
6,MAX_P,2.049950122833252
7,LSA,25.311768054962158
