name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,277.23659229278564,0.008024990558624268,0,849,1000,0.025
TKNC,277.81800365448,0.015325009822845459,0,820,1000,0.025
NBC,278.3475751876831,0.0008249878883361816,0,841,1000,0.025
SNAC,273.66487884521484,0.02499997615814209,0,831,1000,0.025
NAC,277.7264173030853,0.025924980640411377,0,1703,2000,0.05
TKNC,278.04653096199036,0.025574982166290283,0,1670,2000,0.05
NBC,280.77877140045166,0.014750003814697266,0,1684,2000,0.05
SNAC,276.81279277801514,0.006675004959106445,0,1660,2000,0.05
NAC,281.66974544525146,0.031599998474121094,0,2550,3000,0.075
TKNC,285.45576643943787,0.025274991989135742,0,2505,3000,0.075
NBC,284.82825660705566,0.01594996452331543,0,2519,3000,0.075
SNAC,282.07144927978516,0.0216749906539917,0,2498,3000,0.075
NAC,281.1139566898346,0.041024982929229736,0,3382,4000,0.1
TKNC,287.4058003425598,0.016099989414215088,0,3348,4000,0.1
NBC,288.802561044693,0.03657495975494385,0,3346,4000,0.1
SNAC,293.2724962234497,0.04772496223449707,0,3337,4000,0.1
