name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,393.6111629009247,0.02852499485015869,0.0,417,1000,0.025
DeepDAC,407.10416173934937,0.02734994888305664,0.26,626,1000,0.025
DeepDAC_2,404.5467851161957,0.024199962615966797,0.294,362,1000,0.025
CES,402.19471740722656,0.014674961566925049,0.004,903,1000,0.025
Gini,402.8708424568176,0.01247495412826538,0.258,66,1000,0.025
Random,394.2668492794037,0.019774973392486572,0.012,832,1000,0.025
MAX_P,388.1794683933258,0.014699995517730713,0.322,78,1000,0.025
LSA,403.04929208755493,0.02392500638961792,0.231,416,1000,0.025
DeepDiv,395.37508893013,0.03737497329711914,0.0,977,2000,0.05
DeepDAC,411.8616371154785,0.03882497549057007,0.3575,1243,2000,0.05
DeepDAC_2,409.3914818763733,0.03457498550415039,0.3645,826,2000,0.05
CES,409.6604027748108,0.018599987030029297,0.0255,1825,2000,0.05
Gini,394.4430742263794,0.01849997043609619,0.355,295,2000,0.05
Random,412.1818878650665,0.027300000190734863,0.0325,1660,2000,0.05
MAX_P,395.11517453193665,0.024574995040893555,0.416,345,2000,0.05
LSA,395.7243320941925,0.029499948024749756,0.3165,750,2000,0.05
DeepDiv,397.5281455516815,0.04257500171661377,0.0,1544,3000,0.075
DeepDAC,414.0462164878845,0.044725000858306885,0.4066666666666667,1862,3000,0.075
DeepDAC_2,408.1073417663574,0.041799962520599365,0.43666666666666665,1477,3000,0.075
CES,400.880357503891,0.022549986839294434,0.035666666666666666,2745,3000,0.075
Gini,406.38682413101196,0.02944999933242798,0.42133333333333334,583,3000,0.075
Random,411.68859481811523,0.032649993896484375,0.059,2485,3000,0.075
MAX_P,405.6654624938965,0.029474973678588867,0.48,671,3000,0.075
LSA,409.2023503780365,0.03669995069503784,0.37266666666666665,1140,3000,0.075
DeepDiv,404.3078758716583,0.05027496814727783,0.0,2111,4000,0.1
DeepDAC,412.7074439525604,0.04869997501373291,0.419,2516,4000,0.1
DeepDAC_2,404.4208559989929,0.04727494716644287,0.45225,2196,4000,0.1
CES,398.9905631542206,0.02875000238418579,0.0465,3662,4000,0.1
Gini,405.93314909935,0.03382498025894165,0.50025,977,4000,0.1
Random,410.359787940979,0.03627496957778931,0.07775,3315,4000,0.1
MAX_P,383.3231716156006,0.03767496347427368,0.54375,1080,4000,0.1
LSA,400.5229706764221,0.040950000286102295,0.4405,1566,4000,0.1
