name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,403.44517159461975,0.03814995288848877,0.0,1000,1000,0.025
DeepDAC,411.62028551101685,0.03434997797012329,0.465,1000,1000,0.025
DeepDAC_2,411.92633390426636,0.03532499074935913,0.497,1000,1000,0.025
CES,400.4915533065796,0.017324984073638916,0.018,1000,1000,0.025
Gini,408.1879758834839,0.03239995241165161,0.657,1000,1000,0.025
Random,391.67175674438477,0.02022498846054077,0.016,1000,1000,0.025
MAX_P,397.54994916915894,0.03462499380111694,0.676,1000,1000,0.025
LSA,409.896292924881,0.034699976444244385,0.4,1000,1000,0.025
DeepDiv,398.29818964004517,0.04767495393753052,0.0,2000,2000,0.05
DeepDAC,410.46420335769653,0.04509997367858887,0.574,2000,2000,0.05
DeepDAC_2,395.5866198539734,0.04644995927810669,0.5635,2000,2000,0.05
CES,410.35462856292725,0.02114999294281006,0.027,2000,2000,0.05
Gini,415.00886154174805,0.04364997148513794,0.686,2000,2000,0.05
Random,413.57380294799805,0.028674960136413574,0.039,2000,2000,0.05
MAX_P,394.588045835495,0.04569995403289795,0.686,2000,2000,0.05
LSA,394.5707948207855,0.04259997606277466,0.489,2000,2000,0.05
DeepDiv,414.2682936191559,0.05297499895095825,0.0,3000,3000,0.075
DeepDAC,414.66819763183594,0.05082499980926514,0.605,3000,3000,0.075
DeepDAC_2,416.9741265773773,0.05245000123977661,0.5726666666666667,3000,3000,0.075
CES,414.5832362174988,0.02695000171661377,0.043,3000,3000,0.075
Gini,415.16616225242615,0.05104994773864746,0.7156666666666667,3000,3000,0.075
Random,418.5576627254486,0.03209996223449707,0.056666666666666664,3000,3000,0.075
MAX_P,419.53281331062317,0.05074995756149292,0.676,3000,3000,0.075
LSA,418.1358685493469,0.046875,0.54,3000,3000,0.075
DeepDiv,422.46267652511597,0.058924973011016846,0.0,4000,4000,0.1
DeepDAC,412.7170422077179,0.05504995584487915,0.6175,4000,4000,0.1
DeepDAC_2,422.63207268714905,0.05570000410079956,0.57325,4000,4000,0.1
CES,413.3589451313019,0.028499960899353027,0.057,4000,4000,0.1
Gini,409.0221564769745,0.05684995651245117,0.699,4000,4000,0.1
Random,408.09614181518555,0.03702497482299805,0.07675,4000,4000,0.1
MAX_P,411.3759958744049,0.0552249550819397,0.678,4000,4000,0.1
LSA,399.5429425239563,0.05187499523162842,0.601,4000,4000,0.1
