name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,406.84096121788025,0.03172498941421509,0.0,627,1000,0.025
DeepDAC,413.22998428344727,0.03485000133514404,0.326,996,1000,0.025
DeepDAC_2,407.9689178466797,0.03489995002746582,0.366,999,1000,0.025
CES,398.7975981235504,0.013724982738494873,0.006,980,1000,0.025
Gini,398.115314245224,0.006449997425079346,0.098,24,1000,0.025
Random,398.4031012058258,0.018799960613250732,0.019,819,1000,0.025
MAX_P,406.41548562049866,0.008574962615966797,0.146,46,1000,0.025
LSA,405.8970365524292,0.02777498960494995,0.341,616,1000,0.025
DeepDiv,413.41095185279846,0.0431249737739563,0.0,1416,2000,0.05
DeepDAC,398.80995440483093,0.04442495107650757,0.4385,1992,2000,0.05
DeepDAC_2,403.3500895500183,0.046574950218200684,0.4785,1999,2000,0.05
CES,405.0400810241699,0.021274983882904053,0.021,1964,2000,0.05
Gini,406.1730535030365,0.016200006008148193,0.189,162,2000,0.05
Random,399.0306656360626,0.024199962615966797,0.046,1637,2000,0.05
MAX_P,401.16038823127747,0.01969999074935913,0.237,230,2000,0.05
LSA,408.43150329589844,0.03270000219345093,0.3715,931,2000,0.05
DeepDiv,416.6437373161316,0.050074994564056396,0.0,2217,3000,0.075
DeepDAC,411.61263728141785,0.05057495832443237,0.45166666666666666,2987,3000,0.075
DeepDAC_2,407.2225983142853,0.05304998159408569,0.4786666666666667,2998,3000,0.075
CES,419.500009059906,0.027824997901916504,0.04133333333333333,2946,3000,0.075
Gini,395.19467663764954,0.02092498540878296,0.22033333333333333,335,3000,0.075
Random,416.73354411125183,0.029349982738494873,0.061,2463,3000,0.075
MAX_P,401.09791350364685,0.0277249813079834,0.283,479,3000,0.075
LSA,413.7506580352783,0.037949979305267334,0.41233333333333333,1355,3000,0.075
DeepDiv,414.5517101287842,0.05564999580383301,0.0,3020,4000,0.1
DeepDAC,423.0699191093445,0.05467498302459717,0.452,3987,4000,0.1
DeepDAC_2,407.7642295360565,0.05647498369216919,0.4885,3997,4000,0.1
CES,420.3916699886322,0.028925001621246338,0.05825,3935,4000,0.1
Gini,399.62213921546936,0.027849972248077393,0.249,529,4000,0.1
Random,420.8815495967865,0.03604996204376221,0.084,3292,4000,0.1
MAX_P,409.2652611732483,0.03232496976852417,0.31525,757,4000,0.1
LSA,413.38222646713257,0.04297494888305664,0.4425,1782,4000,0.1
