,name,time
0,DeepDiv,535.6805512905121
1,DeepDAC,2187.1992852687836
2,DeepDAC_2,2403.4335618019104
3,CES,245.0269594192505
4,Gini,3.1726996898651123
5,Random,0.0009243488311767578
6,MAX_P,3.0550403594970703
7,LSA,386.852507352829
