,name,time
0,DeepDiv,452.37263798713684
1,DeepDAC,1607.8180747032166
2,DeepDAC_2,2398.6719863414764
3,CES,155.7034091949463
4,Gini,18.596803903579712
5,Random,0.000949859619140625
6,MAX_P,19.20495080947876
7,LSA,170.64028811454773
