name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,822.1165573596954,0.020686089992523193,0.0,1101,2603,0.025
DeepDAC,799.0107445716858,0.025372624397277832,0.5451402228198233,1333,2603,0.025
DeepDAC_2,815.891844034195,0.029041171073913574,0.4168267383787937,1626,2603,0.025
CES,809.4384529590607,0.018169939517974854,0.04840568574721475,1926,2603,0.025
Gini,832.5686702728271,0.017017483711242676,0.5766423357664233,931,2603,0.025
Random,837.9044604301453,0.018736541271209717,0.01920860545524395,2180,2603,0.025
MAX_P,836.6692855358124,0.02113741636276245,0.6208221283134845,1009,2603,0.025
LSA,817.4973909854889,0.008451104164123535,0.08528620822128313,194,2603,0.025
DeepDiv,848.8247091770172,0.031201958656311035,0.0,2248,5206,0.05
DeepDAC,846.8441948890686,0.036378324031829834,0.5889358432577795,2738,5206,0.05
DeepDAC_2,872.111231803894,0.03689688444137573,0.4821359969266231,3431,5206,0.05
CES,861.2034647464752,0.02840733528137207,0.08278908951210143,3842,5206,0.05
Gini,844.4289665222168,0.025689542293548584,0.6400307337687284,2072,5206,0.05
Random,872.5511388778687,0.023576736450195312,0.040145985401459854,4336,5206,0.05
MAX_P,827.5230338573456,0.028560996055603027,0.6628889742604687,2160,5206,0.05
LSA,846.1259744167328,0.00828784704208374,0.15405301575105648,356,5206,0.05
DeepDiv,867.2545580863953,0.037242591381073,0.0,3401,7809,0.075
DeepDAC,868.6781144142151,0.039547502994537354,0.6057113586886925,4250,7809,0.075
DeepDAC_2,860.070671081543,0.042678236961364746,0.5137661672429248,5340,7809,0.075
CES,866.8533239364624,0.03132683038711548,0.11345882955564093,5746,7809,0.075
Gini,847.6440823078156,0.03546595573425293,0.708029197080292,3199,7809,0.075
Random,875.5437479019165,0.027130067348480225,0.062491996414393645,6489,7809,0.075
MAX_P,866.133725643158,0.03673362731933594,0.6749903956972724,3411,7809,0.075
LSA,835.9271895885468,0.011389851570129395,0.2217953643232168,559,7809,0.075
DeepDiv,875.5621738433838,0.03778040409088135,0.0,4656,10412,0.1
DeepDAC,874.5059583187103,0.043609797954559326,0.6207260852862082,5765,10412,0.1
DeepDAC_2,896.1529486179352,0.04536724090576172,0.5314060699193238,7401,10412,0.1
CES,890.4138300418854,0.0350722074508667,0.14473684210526316,7687,10412,0.1
Gini,874.5393950939178,0.03935539722442627,0.6995774106799846,4655,10412,0.1
Random,905.7896780967712,0.030548930168151855,0.08211678832116788,8651,10412,0.1
MAX_P,896.969929933548,0.04104560613632202,0.6763349980791394,4842,10412,0.1
LSA,841.5940608978271,0.012791931629180908,0.2799654245101806,989,10412,0.1
