name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,865.8921751976013,0.03488016128540039,0.0,2603,2603,0.025
DeepDAC,867.7200729846954,0.034908950328826904,0.6673069535151748,2603,2603,0.025
DeepDAC_2,853.9835374355316,0.03140366077423096,0.6876680752977334,2603,2603,0.025
CES,874.19966173172,0.023739993572235107,0.060315021129466004,2603,2603,0.025
Gini,889.0445675849915,0.032277584075927734,0.7422205147906262,2603,2603,0.025
Random,857.3084871768951,0.019965827465057373,0.024202842873607376,2603,2603,0.025
MAX_P,875.7210433483124,0.03217196464538574,0.7157126392623896,2603,2603,0.025
LSA,897.731080532074,0.018947839736938477,0.09527468305800998,2603,2603,0.025
DeepDiv,888.0803368091583,0.04230368137359619,0.0,5206,5206,0.05
DeepDAC,905.8193213939667,0.044522106647491455,0.6953515174798309,5206,5206,0.05
DeepDAC_2,867.7593905925751,0.04212123155593872,0.769688820591625,5206,5206,0.05
CES,856.5056140422821,0.027168452739715576,0.10122935074913561,5206,5206,0.05
Gini,870.1015458106995,0.041093647480010986,0.7116788321167883,5206,5206,0.05
Random,892.8744904994965,0.024633169174194336,0.052055320783711105,5206,5206,0.05
MAX_P,873.6268999576569,0.043408095836639404,0.6796004610065309,5206,5206,0.05
LSA,874.2456474304199,0.030875444412231445,0.15693430656934307,5206,5206,0.05
DeepDiv,891.3767576217651,0.04482942819595337,0.0,7809,7809,0.075
DeepDAC,908.9504492282867,0.04748964309692383,0.6935587143040082,7809,7809,0.075
DeepDAC_2,908.8611173629761,0.04818105697631836,0.7833269304648482,7809,7809,0.075
CES,891.2902660369873,0.03247922658920288,0.14508899987194263,7809,7809,0.075
Gini,900.1879513263702,0.04666370153427124,0.6970162632859521,7809,7809,0.075
Random,899.857115983963,0.029329299926757812,0.0749135612754514,7809,7809,0.075
MAX_P,908.3429517745972,0.04669255018234253,0.6884364195159431,7809,7809,0.075
LSA,913.449741601944,0.032815396785736084,0.19682417723139967,7809,7809,0.075
DeepDiv,911.8951666355133,0.04898780584335327,0.0,10412,10412,0.1
DeepDAC,913.341995716095,0.05284839868545532,0.7007299270072993,10412,10412,0.1
DeepDAC_2,927.9204466342926,0.049554407596588135,0.7519208605455244,10412,10412,0.1
CES,943.124844789505,0.038183748722076416,0.17931233192470228,10412,10412,0.1
Gini,923.9635047912598,0.05278116464614868,0.7087014982712255,10412,10412,0.1
Random,920.6116802692413,0.03224879503250122,0.10180560891279293,10412,10412,0.1
MAX_P,919.0376973152161,0.051859259605407715,0.7059162504802151,10412,10412,0.1
LSA,906.2779414653778,0.03531229496002197,0.23117556665386094,10412,10412,0.1
