name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,323.1913552284241,-2.5033950805664062e-05,0,1000,1000,0.025
TKNC,322.0497486591339,0.00732499361038208,0,1000,1000,0.025
NBC,322.9341847896576,0.0055999755859375,0,1000,1000,0.025
SNAC,323.75925874710083,0.006699979305267334,0,1000,1000,0.025
NAC,321.4160897731781,0.023899972438812256,0,2000,2000,0.05
TKNC,309.0965085029602,0.012899994850158691,0,2000,2000,0.05
NBC,304.6690845489502,0.03442496061325073,0,2000,2000,0.05
SNAC,304.8290431499481,0.019975006580352783,0,2000,2000,0.05
NAC,308.538938999176,0.020749986171722412,0,3000,3000,0.075
TKNC,306.89231991767883,0.025699973106384277,0,3000,3000,0.075
NBC,310.67323064804077,0.013274967670440674,0,3000,3000,0.075
SNAC,299.7983994483948,0.03420001268386841,0,3000,3000,0.075
NAC,333.2530279159546,0.034249961376190186,0,4000,4000,0.1
TKNC,333.62172293663025,0.03207498788833618,0,4000,4000,0.1
NBC,327.88514018058777,0.02702498435974121,0,4000,4000,0.1
SNAC,315.1316604614258,0.027125000953674316,0,4000,4000,0.1
