name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,231.09444880485535,0.018000006675720215,0,1000,1000,0.025
TKNC,221.90667009353638,0.021375000476837158,0,1000,1000,0.025
NBC,236.813325881958,0.018799960613250732,0,1000,1000,0.025
SNAC,234.41311597824097,0.014524996280670166,0,1000,1000,0.025
NAC,233.56932187080383,0.022574961185455322,0,2000,2000,0.05
TKNC,231.28410530090332,0.022825002670288086,0,2000,2000,0.05
NBC,230.71577191352844,0.023824989795684814,0,2000,2000,0.05
SNAC,229.045068025589,0.02252495288848877,0,2000,2000,0.05
NAC,233.94357061386108,0.0277249813079834,0,3000,3000,0.075
TKNC,233.47291922569275,0.02929997444152832,0,3000,3000,0.075
NBC,235.23895645141602,0.029874980449676514,0,3000,3000,0.075
SNAC,231.3594832420349,0.028724968433380127,0,3000,3000,0.075
NAC,234.60962557792664,0.032424986362457275,0,4000,4000,0.1
TKNC,233.46491122245789,0.03337496519088745,0,4000,4000,0.1
NBC,239.78158450126648,0.03142499923706055,0,4000,4000,0.1
SNAC,243.86391973495483,0.031674981117248535,0,4000,4000,0.1
