name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,42.41928315162659,0.017825007438659668,0,1000,1000,0.025
TKNC,41.88024640083313,0.019749999046325684,0,1000,1000,0.025
NBC,42.63619112968445,0.0158500075340271,0,1000,1000,0.025
SNAC,41.60975408554077,0.01434999704360962,0,1000,1000,0.025
NAC,42.939568519592285,0.02469998598098755,0,2000,2000,0.05
TKNC,42.06067442893982,0.025874972343444824,0,2000,2000,0.05
NBC,42.49643135070801,0.026600003242492676,0,2000,2000,0.05
SNAC,42.17634320259094,0.021574974060058594,0,2000,2000,0.05
NAC,43.323291540145874,0.03004997968673706,0,3000,3000,0.075
TKNC,42.419238805770874,0.03200000524520874,0,3000,3000,0.075
NBC,42.15371870994568,0.0310249924659729,0,3000,3000,0.075
SNAC,42.12213325500488,0.029675006866455078,0,3000,3000,0.075
NAC,43.14020133018494,0.0340999960899353,0,4000,4000,0.1
TKNC,43.273072242736816,0.03759998083114624,0,4000,4000,0.1
NBC,42.956162452697754,0.03607499599456787,0,4000,4000,0.1
SNAC,43.9349467754364,0.03530001640319824,0,4000,4000,0.1
