name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,41.066203355789185,0.0191500186920166,0,1000,1000,0.025
TKNC,42.00359034538269,0.018575012683868408,0,1000,1000,0.025
NBC,41.607781410217285,0.01487499475479126,0,1000,1000,0.025
SNAC,42.243268728256226,0.014549970626831055,0,1000,1000,0.025
NAC,42.57609987258911,0.026449978351593018,0,2000,2000,0.05
TKNC,42.42798113822937,0.026399970054626465,0,2000,2000,0.05
NBC,42.35376167297363,0.027074992656707764,0,2000,2000,0.05
SNAC,42.3537495136261,0.021399974822998047,0,2000,2000,0.05
NAC,42.42854404449463,0.032649993896484375,0,3000,3000,0.075
TKNC,41.821674823760986,0.03307497501373291,0,3000,3000,0.075
NBC,43.06137442588806,0.02997499704360962,0,3000,3000,0.075
SNAC,41.58190202713013,0.030600011348724365,0,3000,3000,0.075
NAC,44.29981279373169,0.03482496738433838,0,4000,4000,0.1
TKNC,44.73166036605835,0.03614997863769531,0,4000,4000,0.1
NBC,44.49378728866577,0.03579998016357422,0,4000,4000,0.1
SNAC,41.8615288734436,0.035425007343292236,0,4000,4000,0.1
