name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,586.7221343517303,0.005024969577789307,0.0,818,1000,0.025
DeepDAC,590.6635963916779,0.017075002193450928,0.365,984,1000,0.025
DeepDAC_2,621.6379060745239,0.01337498426437378,0.432,962,1000,0.025
CES,637.2475073337555,0.005975008010864258,0.023,827,1000,0.025
Gini,605.2212085723877,0.00989997386932373,0.49,713,1000,0.025
Random,597.3949906826019,0.01594996452331543,0.029,825,1000,0.025
MAX_P,629.732054233551,0.0009750127792358398,0.492,695,1000,0.025
LSA,624.7589402198792,0.013324975967407227,0.032,248,1000,0.025
DeepDiv,662.723655462265,0.01924997568130493,0.0,1633,2000,0.05
DeepDAC,643.2134459018707,0.023849964141845703,0.45,1969,2000,0.05
DeepDAC_2,645.7008669376373,0.04294997453689575,0.441,1900,2000,0.05
CES,642.2515127658844,0.024124979972839355,0.039,1667,2000,0.05
Gini,679.3570644855499,0.015249967575073242,0.467,1357,2000,0.05
Random,648.4475529193878,0.0218999981880188,0.045,1661,2000,0.05
MAX_P,644.8254013061523,0.024800002574920654,0.488,1362,2000,0.05
LSA,657.2630188465118,0.014899969100952148,0.0575,466,2000,0.05
DeepDiv,676.4424571990967,0.02604997158050537,0.0,2459,3000,0.075
DeepDAC,666.6022646427155,0.025599956512451172,0.48833333333333334,2953,3000,0.075
DeepDAC_2,645.8878309726715,0.025124967098236084,0.4603333333333333,2860,3000,0.075
CES,642.9629292488098,0.01969999074935913,0.057666666666666665,2503,3000,0.075
Gini,661.5254309177399,0.010199964046478271,0.466,2033,3000,0.075
Random,669.2731854915619,0.016499996185302734,0.065,2487,3000,0.075
MAX_P,630.5075309276581,0.030149996280670166,0.49366666666666664,2044,3000,0.075
LSA,644.3616161346436,0.010524988174438477,0.081,706,3000,0.075
DeepDiv,676.323349237442,0.018774986267089844,0.0,3285,4000,0.1
DeepDAC,655.3347308635712,0.04874998331069946,0.51275,3940,4000,0.1
DeepDAC_2,670.0788922309875,0.029624998569488525,0.4755,3810,4000,0.1
CES,649.8454418182373,0.033699989318847656,0.0765,3320,4000,0.1
Gini,677.7488873004913,0.006449997425079346,0.489,2715,4000,0.1
Random,649.1411468982697,0.02577495574951172,0.084,3324,4000,0.1
MAX_P,645.5689814090729,0.02265000343322754,0.51625,2722,4000,0.1
LSA,627.3497443199158,0.010824978351593018,0.10525,972,4000,0.1
