name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,606.8478817939758,0.03587496280670166,0.0,1000,1000,0.025
DeepDAC,602.3471686840057,0.014724969863891602,0.383,1000,1000,0.025
DeepDAC_2,587.3808143138885,0.023449957370758057,0.457,1000,1000,0.025
CES,600.1492984294891,0.02377498149871826,0.02,1000,1000,0.025
Gini,601.9387221336365,0.011500000953674316,0.51,1000,1000,0.025
Random,633.278222322464,0.027649998664855957,0.022,1000,1000,0.025
MAX_P,656.1537477970123,0.018849968910217285,0.498,1000,1000,0.025
LSA,647.7244861125946,0.002025008201599121,0.046,1000,1000,0.025
DeepDiv,641.1098394393921,0.010399997234344482,0.0,2000,2000,0.05
DeepDAC,604.6285326480865,0.034699976444244385,0.4795,2000,2000,0.05
DeepDAC_2,598.6913266181946,0.0372999906539917,0.467,2000,2000,0.05
CES,596.3687462806702,0.00377500057220459,0.043,2000,2000,0.05
Gini,608.7475700378418,0.030649960041046143,0.495,2000,2000,0.05
Random,611.7108521461487,0.033499956130981445,0.0375,2000,2000,0.05
MAX_P,592.3916082382202,0.014949977397918701,0.504,2000,2000,0.05
LSA,603.8574590682983,0.014400005340576172,0.0705,2000,2000,0.05
DeepDiv,624.6673860549927,0.02647501230239868,0.0,3000,3000,0.075
DeepDAC,606.1363551616669,0.03299999237060547,0.5026666666666667,3000,3000,0.075
DeepDAC_2,616.3141436576843,0.03630000352859497,0.479,3000,3000,0.075
CES,616.0478427410126,0.029249966144561768,0.06766666666666667,3000,3000,0.075
Gini,650.3915178775787,0.03237497806549072,0.494,3000,3000,0.075
Random,665.9946229457855,0.030324995517730713,0.068,3000,3000,0.075
MAX_P,626.4260461330414,0.023575007915496826,0.5186666666666667,3000,3000,0.075
LSA,666.9574680328369,0.011474967002868652,0.10933333333333334,3000,3000,0.075
DeepDiv,619.6912295818329,0.0153999924659729,0.0,4000,4000,0.1
DeepDAC,631.2709188461304,0.04530000686645508,0.527,4000,4000,0.1
DeepDAC_2,625.650298833847,0.04817497730255127,0.501,4000,4000,0.1
CES,619.9220504760742,0.02047497034072876,0.089,4000,4000,0.1
Gini,616.5195896625519,0.031974971294403076,0.5145,4000,4000,0.1
Random,616.2315063476562,0.026449978351593018,0.08825,4000,4000,0.1
MAX_P,629.9812824726105,0.020550012588500977,0.52975,4000,4000,0.1
LSA,631.8668401241302,0.04315000772476196,0.1375,4000,4000,0.1
