name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,152.0270824432373,0.03829997777938843,0.0,1000,1000,0.025
DeepDAC,134.84788179397583,0.03485000133514404,0.49,1000,1000,0.025
DeepDAC_2,356.1196665763855,0.035524964332580566,0.544,1000,1000,0.025
CES,406.28724455833435,0.017399966716766357,0.014,1000,1000,0.025
Gini,407.97074151039124,0.03512495756149292,0.744,1000,1000,0.025
Random,407.7369382381439,0.019999980926513672,0.023,1000,1000,0.025
MAX_P,395.98322916030884,0.03757500648498535,0.762,1000,1000,0.025
LSA,393.7120077610016,0.033399999141693115,0.451,1000,1000,0.025
DeepDiv,409.25909090042114,0.04924994707107544,0.0,2000,2000,0.05
DeepDAC,409.52295112609863,0.04519999027252197,0.5835,2000,2000,0.05
DeepDAC_2,408.3493881225586,0.04672497510910034,0.613,2000,2000,0.05
CES,397.99585795402527,0.02177494764328003,0.0325,2000,2000,0.05
Gini,409.9877197742462,0.04697495698928833,0.7815,2000,2000,0.05
Random,411.10948300361633,0.027924954891204834,0.0475,2000,2000,0.05
MAX_P,411.4889438152313,0.04682499170303345,0.775,2000,2000,0.05
LSA,398.41641187667847,0.04544997215270996,0.5455,2000,2000,0.05
DeepDiv,414.9023320674896,0.05327498912811279,0.0,3000,3000,0.075
DeepDAC,405.6550762653351,0.05069994926452637,0.5913333333333334,3000,3000,0.075
DeepDAC_2,413.0615463256836,0.05197495222091675,0.6166666666666667,3000,3000,0.075
CES,399.0498926639557,0.024949967861175537,0.05,3000,3000,0.075
Gini,411.9778940677643,0.053124964237213135,0.797,3000,3000,0.075
Random,413.2118299007416,0.03519999980926514,0.07433333333333333,3000,3000,0.075
MAX_P,416.44082713127136,0.05327498912811279,0.7703333333333333,3000,3000,0.075
LSA,404.8736209869385,0.04847496747970581,0.6103333333333333,3000,3000,0.075
DeepDiv,408.74920535087585,0.05859994888305664,0.0,4000,4000,0.1
DeepDAC,419.31099152565,0.05469995737075806,0.581,4000,4000,0.1
DeepDAC_2,409.66626262664795,0.05649995803833008,0.6135,4000,4000,0.1
CES,406.47242975234985,0.026775002479553223,0.06625,4000,4000,0.1
Gini,415.3240792751312,0.057624995708465576,0.796,4000,4000,0.1
Random,411.5374917984009,0.039024949073791504,0.10275,4000,4000,0.1
MAX_P,412.7418563365936,0.05752497911453247,0.78375,4000,4000,0.1
LSA,416.90476632118225,0.052899956703186035,0.68125,4000,4000,0.1
