name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,139.14845991134644,0.028974950313568115,0.0,504,1000,0.025
DeepDAC,129.0809531211853,0.03237497806549072,0.357,713,1000,0.025
DeepDAC_2,137.42701888084412,0.02927500009536743,0.325,695,1000,0.025
CES,138.35010361671448,0.014174997806549072,0.008,958,1000,0.025
Gini,144.43433380126953,0.02197498083114624,0.544,360,1000,0.025
Random,131.53742480278015,0.02454996109008789,0.025,837,1000,0.025
MAX_P,140.07584476470947,0.024199962615966797,0.601,375,1000,0.025
LSA,142.0757863521576,0.026549994945526123,0.314,498,1000,0.025
DeepDiv,143.48018646240234,0.04144996404647827,0.0,1099,2000,0.05
DeepDAC,143.53280782699585,0.04324996471405029,0.4725,1433,2000,0.05
DeepDAC_2,129.72085332870483,0.04207497835159302,0.382,1419,2000,0.05
CES,145.1569254398346,0.020500004291534424,0.0225,1918,2000,0.05
Gini,148.66924381256104,0.02952498197555542,0.549,708,2000,0.05
Random,148.29801297187805,0.029149949550628662,0.046,1676,2000,0.05
MAX_P,143.36240100860596,0.031149983406066895,0.5955,750,2000,0.05
LSA,129.32943868637085,0.031075000762939453,0.3935,904,2000,0.05
DeepDiv,145.0694544315338,0.0457499623298645,0.0,1734,3000,0.075
DeepDAC,149.45441126823425,0.04839998483657837,0.5243333333333333,2128,3000,0.075
DeepDAC_2,148.39186906814575,0.04824995994567871,0.42833333333333334,2254,3000,0.075
CES,136.83786487579346,0.025624990463256836,0.028666666666666667,2879,3000,0.075
Gini,140.3469681739807,0.03739994764328003,0.5706666666666667,1117,3000,0.075
Random,147.0939588546753,0.03419995307922363,0.064,2514,3000,0.075
MAX_P,144.0117530822754,0.03904998302459717,0.624,1194,3000,0.075
LSA,148.54092621803284,0.0394749641418457,0.44566666666666666,1285,3000,0.075
DeepDiv,132.37967586517334,0.05044996738433838,0.0,2377,4000,0.1
DeepDAC,145.84039306640625,0.0533750057220459,0.54375,2823,4000,0.1
DeepDAC_2,148.5895218849182,0.05352497100830078,0.44775,3086,4000,0.1
CES,150.24024844169617,0.028949975967407227,0.0445,3841,4000,0.1
Gini,142.7613627910614,0.04317498207092285,0.608,1543,4000,0.1
Random,136.731760263443,0.03799998760223389,0.088,3323,4000,0.1
MAX_P,150.5162971019745,0.043974995613098145,0.637,1668,4000,0.1
LSA,151.8730251789093,0.04122495651245117,0.48725,1694,4000,0.1
