,name,time
0,CES,138.26597619056702
1,Random,0.0005359649658203125
2,MAX_P,14.394002437591553
3,LSA,60.36099076271057
4,DeepDAC,1479.2378315925598
5,DeepDAC_filter,1370.1856858730316
