name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
NAC,41.0607054233551,0.019099950790405273,0,852,1000,0.025
TKNC,40.86658334732056,0.019024968147277832,0,829,1000,0.025
NBC,45.832401514053345,0.019374966621398926,0,840,1000,0.025
SNAC,40.844401121139526,0.018399953842163086,0,826,1000,0.025
NAC,40.14354610443115,0.025599956512451172,0,1706,2000,0.05
TKNC,40.699870586395264,0.026649951934814453,0,1686,2000,0.05
NBC,41.26554465293884,0.024800002574920654,0,1680,2000,0.05
SNAC,40.443291664123535,0.026474952697753906,0,1657,2000,0.05
NAC,39.97347068786621,0.030624985694885254,0,2553,3000,0.075
TKNC,40.18729591369629,0.03254997730255127,0,2519,3000,0.075
NBC,40.68526649475098,0.03184998035430908,0,2522,3000,0.075
SNAC,41.88826560974121,0.03157496452331543,0,2496,3000,0.075
NAC,41.70722150802612,0.03452497720718384,0,3381,4000,0.1
TKNC,41.23480010032654,0.03324997425079346,0,3353,4000,0.1
NBC,39.90425705909729,0.034699976444244385,0,3349,4000,0.1
SNAC,40.812440156936646,0.03454995155334473,0,3339,4000,0.1
