name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,1045.8179650306702,0.027975022792816162,0.0,695,1000,0.025
DeepDAC,886.3906402587891,0.027125000953674316,0.331,680,1000,0.025
DeepDAC_2,859.8302180767059,0.021700024604797363,0.416,614,1000,0.025
CES,866.3842408657074,0.026250004768371582,0.028,823,1000,0.025
Gini,857.0320875644684,0.01887500286102295,0.491,631,1000,0.025
Random,851.8092393875122,0.018700003623962402,0.022,824,1000,0.025
MAX_P,860.2910187244415,0.026525020599365234,0.55,642,1000,0.025
LSA,856.0673041343689,0.020850002765655518,0.1,914,1000,0.025
DeepDiv,891.5966620445251,0.03975003957748413,0.0,1445,2000,0.05
DeepDAC,899.4120182991028,0.04909998178482056,0.4895,1374,2000,0.05
DeepDAC_2,868.7656264305115,0.03547501564025879,0.4555,1234,2000,0.05
CES,869.1881015300751,0.031075000762939453,0.0485,1642,2000,0.05
Gini,907.825366973877,0.034075021743774414,0.479,1283,2000,0.05
Random,890.5947198867798,0.05207502841949463,0.047,1649,2000,0.05
MAX_P,867.6552248001099,0.03562498092651367,0.5405,1303,2000,0.05
LSA,868.2823956012726,0.029825031757354736,0.1475,1757,2000,0.05
DeepDiv,915.136724948883,0.04154998064041138,0.0,2205,3000,0.075
DeepDAC,909.9809639453888,0.0494999885559082,0.5373333333333333,2065,3000,0.075
DeepDAC_2,904.6955735683441,0.039425015449523926,0.487,1872,3000,0.075
CES,920.8085625171661,0.03547501564025879,0.064,2489,3000,0.075
Gini,902.9935321807861,0.04409998655319214,0.5033333333333333,1936,3000,0.075
Random,888.6842219829559,0.04347503185272217,0.065,2476,3000,0.075
MAX_P,885.8052411079407,0.04054999351501465,0.5646666666666667,1955,3000,0.075
LSA,924.3839249610901,0.039425015449523926,0.19266666666666668,2580,3000,0.075
DeepDiv,903.1275515556335,0.05877500772476196,0.0,2958,4000,0.1
DeepDAC,888.2345061302185,0.05199998617172241,0.5655,2757,4000,0.1
DeepDAC_2,925.3360917568207,0.04930001497268677,0.532,2519,4000,0.1
CES,893.0897083282471,0.04132503271102905,0.08175,3311,4000,0.1
Gini,882.1992447376251,0.05470001697540283,0.5435,2596,4000,0.1
Random,911.6144490242004,0.03267502784729004,0.08825,3313,4000,0.1
MAX_P,920.3465609550476,0.03452503681182861,0.5925,2630,4000,0.1
LSA,886.3943154811859,0.04032498598098755,0.23525,3273,4000,0.1
