name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,765.5493240356445,0.04414999485015869,0.0,575,1000,0.025
DeepDAC,801.2370657920837,0.028800010681152344,0.337,662,1000,0.025
DeepDAC_2,771.7105424404144,0.017324984073638916,0.426,579,1000,0.025
CES,751.8453979492188,0.02747499942779541,0.013,830,1000,0.025
Gini,801.9130859375,0.028649985790252686,0.509,595,1000,0.025
Random,766.2896134853363,0.028349995613098145,0.02,837,1000,0.025
MAX_P,775.5393602848053,0.035125017166137695,0.539,595,1000,0.025
LSA,770.2645275592804,0.021475017070770264,0.08,969,1000,0.025
DeepDiv,793.6186864376068,0.03337502479553223,0.0,1210,2000,0.05
DeepDAC,805.705011844635,0.04559999704360962,0.4685,1361,2000,0.05
DeepDAC_2,778.0563213825226,0.034399986267089844,0.4775,1197,2000,0.05
CES,787.1357345581055,0.03095000982284546,0.035,1655,2000,0.05
Gini,777.1010642051697,0.04145002365112305,0.482,1207,2000,0.05
Random,784.2528686523438,0.0417250394821167,0.035,1656,2000,0.05
MAX_P,808.9171781539917,0.032424986362457275,0.551,1244,2000,0.05
LSA,778.7887332439423,0.03457498550415039,0.12,1794,2000,0.05
DeepDiv,796.4930264949799,0.05695003271102905,0.0,1859,3000,0.075
DeepDAC,786.785135269165,0.05570000410079956,0.5253333333333333,2063,3000,0.075
DeepDAC_2,802.1049103736877,0.05035001039505005,0.49533333333333335,1866,3000,0.075
CES,796.1575672626495,0.03712499141693115,0.05633333333333333,2479,3000,0.075
Gini,775.1807065010071,0.038125038146972656,0.5116666666666667,1845,3000,0.075
Random,817.7818396091461,0.041400015354156494,0.05366666666666667,2492,3000,0.075
MAX_P,803.0226309299469,0.04512500762939453,0.5646666666666667,1887,3000,0.075
LSA,639.4834761619568,0.034150004386901855,0.165,2518,3000,0.075
DeepDiv,690.7208235263824,0.06167501211166382,0.0,2488,4000,0.1
DeepDAC,678.6802999973297,0.05567502975463867,0.546,2797,4000,0.1
DeepDAC_2,687.5647430419922,0.05545002222061157,0.5285,2561,4000,0.1
CES,661.0227789878845,0.044274985790252686,0.07675,3310,4000,0.1
Gini,680.390679359436,0.04725003242492676,0.54775,2491,4000,0.1
Random,690.9069113731384,0.03637498617172241,0.0735,3338,4000,0.1
MAX_P,701.6854441165924,0.043950021266937256,0.5955,2547,4000,0.1
LSA,666.0113227367401,0.029250025749206543,0.2035,3251,4000,0.1
