name,time,all,sim_rate,effect_len,cur_select_size,cur_size_ratio
DeepDiv,896.5669324398041,0.03302502632141113,0.0,1000,1000,0.025
DeepDAC,897.6873285770416,0.04157501459121704,0.417,1000,1000,0.025
DeepDAC_2,872.8824906349182,0.032850027084350586,0.477,1000,1000,0.025
CES,860.1327240467072,0.019775032997131348,0.025,1000,1000,0.025
Gini,903.4647014141083,0.014524996280670166,0.559,1000,1000,0.025
Random,891.0494539737701,0.021624982357025146,0.02,1000,1000,0.025
MAX_P,910.0687701702118,0.03927499055862427,0.596,1000,1000,0.025
LSA,916.476096868515,0.01885002851486206,0.118,1000,1000,0.025
DeepDiv,881.5864913463593,0.05032503604888916,0.0,2000,2000,0.05
DeepDAC,870.8403804302216,0.058849990367889404,0.5495,2000,2000,0.05
DeepDAC_2,880.7771430015564,0.04350000619888306,0.5455,2000,2000,0.05
CES,882.7637822628021,0.030075013637542725,0.0485,2000,2000,0.05
Gini,908.4316484928131,0.044575035572052,0.5475,2000,2000,0.05
Random,876.0619657039642,0.03130000829696655,0.057,2000,2000,0.05
MAX_P,881.4670095443726,0.04717499017715454,0.597,2000,2000,0.05
LSA,914.8626093864441,0.040400028228759766,0.1685,2000,2000,0.05
DeepDiv,928.4113326072693,0.052874982357025146,0.0,3000,3000,0.075
DeepDAC,927.6639564037323,0.05297499895095825,0.5776666666666667,3000,3000,0.075
DeepDAC_2,920.0105130672455,0.05239999294281006,0.5823333333333334,3000,3000,0.075
CES,910.3637447357178,0.04637503623962402,0.072,3000,3000,0.075
Gini,914.5372931957245,0.04327499866485596,0.585,3000,3000,0.075
Random,893.6176979541779,0.03917503356933594,0.07633333333333334,3000,3000,0.075
MAX_P,874.600102186203,0.06337499618530273,0.63,3000,3000,0.075
LSA,892.4687223434448,0.03162503242492676,0.21433333333333332,3000,3000,0.075
DeepDiv,901.9812936782837,0.057775020599365234,0.0,4000,4000,0.1
DeepDAC,899.0785574913025,0.053550004959106445,0.613,4000,4000,0.1
DeepDAC_2,935.8048686981201,0.05462503433227539,0.63275,4000,4000,0.1
CES,929.4310121536255,0.051750004291534424,0.09475,4000,4000,0.1
Gini,929.9193930625916,0.04952502250671387,0.63,4000,4000,0.1
Random,926.5765311717987,0.04967498779296875,0.09875,4000,4000,0.1
MAX_P,912.0461525917053,0.06090003252029419,0.641,4000,4000,0.1
LSA,937.0828573703766,0.05027502775192261,0.26225,4000,4000,0.1
