name,all,cur_select_size,cur_size_ratio,effect_len,mop,i,model_name,data_name,pair_name
LSA,0.028199970722198486,1000,0.025,636,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.04172497987747192,2000,0.05,1435,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.04614996910095215,2000,0.05,1992,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.04394996166229248,2000,0.05,1999,RG,0,LeNet1,mnist,mnist_LeNet1
CES,0.022874951362609863,2000,0.05,1958,RG,0,LeNet1,mnist,mnist_LeNet1
Gini,0.01759999990463257,2000,0.05,154,RG,0,LeNet1,mnist,mnist_LeNet1
Random,0.023124992847442627,2000,0.05,1669,RG,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.021699965000152588,2000,0.05,229,RG,0,LeNet1,mnist,mnist_LeNet1
LSA,0.03305000066757202,2000,0.05,977,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.05074995756149292,3000,0.075,2247,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.051824986934661865,3000,0.075,2986,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.052625000476837165,3000,0.075,2998,RG,0,LeNet1,mnist,mnist_LeNet1
CES,0.02569997310638428,3000,0.075,2936,RG,0,LeNet1,mnist,mnist_LeNet1
Gini,0.022174954414367683,3000,0.075,332,RG,0,LeNet1,mnist,mnist_LeNet1
Random,0.032424986362457275,3000,0.075,2486,RG,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.0281749963760376,3000,0.075,484,RG,0,LeNet1,mnist,mnist_LeNet1
LSA,0.03912496566772461,3000,0.075,1370,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.054174959659576416,4000,0.1,3034,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.0559999942779541,4000,0.1,3985,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.05467498302459717,4000,0.1,3997,RG,0,LeNet1,mnist,mnist_LeNet1
CES,0.027424991130828857,4000,0.1,3917,RG,0,LeNet1,mnist,mnist_LeNet1
Gini,0.028624951839447018,4000,0.1,535,RG,0,LeNet1,mnist,mnist_LeNet1
Random,0.037274956703186035,4000,0.1,3333,RG,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.032449960708618164,4000,0.1,764,RG,0,LeNet1,mnist,mnist_LeNet1
LSA,0.041700005531311035,4000,0.1,1793,RG,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.03737497329711914,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.03464996814727783,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.035724997520446784,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
CES,0.01894998550415039,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
Gini,0.03204995393753052,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
Random,0.020074963569641117,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.03450000286102295,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
LSA,0.03307497501373291,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.04697495698928833,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.045849978923797614,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.04739999771118164,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
CES,0.018574953079223636,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
Gini,0.04514998197555542,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
Random,0.028899967670440674,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.043500006198883064,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
LSA,0.04242497682571411,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.052074968814849854,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.05140000581741333,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.05132496356964111,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
CES,0.02367496490478516,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
Gini,0.05004996061325073,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
Random,0.03352499008178711,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.051224946975708015,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
LSA,0.0455249547958374,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.058674991130828864,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.05229997634887695,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.054874956607818604,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
CES,0.026425004005432132,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
Gini,0.05659997463226319,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
Random,0.03889995813369751,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.05659997463226319,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
LSA,0.052275002002716064,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.026999950408935547,1000,0.025,488,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.03277498483657837,1000,0.025,809,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.029624998569488525,1000,0.025,707,IR,0,LeNet1,mnist,mnist_LeNet1
CES,0.011824965476989746,1000,0.025,966,IR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.022799968719482425,1000,0.025,373,IR,0,LeNet1,mnist,mnist_LeNet1
Random,0.02102500200271606,1000,0.025,835,IR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.02432495355606079,1000,0.025,389,IR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.025274991989135742,1000,0.025,494,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.040250003337860114,2000,0.05,1092,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.041774988174438484,2000,0.05,1603,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.041474997997283936,2000,0.05,1487,IR,0,LeNet1,mnist,mnist_LeNet1
CES,0.018099963665008545,2000,0.05,1925,IR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.03007495403289795,2000,0.05,728,IR,0,LeNet1,mnist,mnist_LeNet1
Random,0.027974963188171387,2000,0.05,1667,IR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.03254997730255127,2000,0.05,761,IR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.031699955463409424,2000,0.05,927,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.045874953269958496,3000,0.075,1723,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.04944998025894165,3000,0.075,2420,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.046849966049194336,3000,0.075,2346,IR,0,LeNet1,mnist,mnist_LeNet1
CES,0.022224962711334232,3000,0.075,2894,IR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.037199974060058594,3000,0.075,1129,IR,0,LeNet1,mnist,mnist_LeNet1
Random,0.03252500295639038,3000,0.075,2520,IR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.040299952030181885,3000,0.075,1203,IR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.03712499141693115,3000,0.075,1317,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.049775004386901855,4000,0.1,2353,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.0517999529838562,4000,0.1,3234,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.05274999141693115,4000,0.1,3215,IR,0,LeNet1,mnist,mnist_LeNet1
CES,0.026274979114532467,4000,0.1,3856,IR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.04329997301101685,4000,0.1,1563,IR,0,LeNet1,mnist,mnist_LeNet1
Random,0.03482496738433838,4000,0.1,3321,IR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.04492497444152832,4000,0.1,1695,IR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.04164999723434448,4000,0.1,1720,IR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.02669996023178101,1000,0.025,397,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.027749955654144287,1000,0.025,624,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.022399961948394772,1000,0.025,375,CR,0,LeNet1,mnist,mnist_LeNet1
CES,0.009849965572357178,1000,0.025,918,CR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.013849973678588869,1000,0.025,66,CR,0,LeNet1,mnist,mnist_LeNet1
Random,0.016874969005584717,1000,0.025,840,CR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.014499962329864504,1000,0.025,89,CR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.024674952030181885,1000,0.025,425,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.03739994764328003,2000,0.05,959,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.03922498226165772,2000,0.05,1269,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.03239995241165161,2000,0.05,877,CR,0,LeNet1,mnist,mnist_LeNet1
CES,0.013125002384185793,2000,0.05,1835,CR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.019599974155426025,2000,0.05,293,CR,0,LeNet1,mnist,mnist_LeNet1
Random,0.02392500638961792,2000,0.05,1666,CR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.025199949741363525,2000,0.05,351,CR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.02969998121261597,2000,0.05,750,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.044124960899353034,3000,0.075,1524,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.04572498798370361,3000,0.075,1885,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.04297494888305664,3000,0.075,1598,CR,0,LeNet1,mnist,mnist_LeNet1
CES,0.01940000057220459,3000,0.075,2743,CR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.028925001621246338,3000,0.075,603,CR,0,LeNet1,mnist,mnist_LeNet1
Random,0.0303499698638916,3000,0.075,2496,CR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.0298999547958374,3000,0.075,707,CR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.035474956035614014,3000,0.075,1144,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.048299968242645264,4000,0.1,2111,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC,0.05299997329711914,4000,0.1,2503,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDAC_2,0.04697495698928833,4000,0.1,2341,CR,0,LeNet1,mnist,mnist_LeNet1
CES,0.022624969482421875,4000,0.1,3658,CR,0,LeNet1,mnist,mnist_LeNet1
Gini,0.035499989986419685,4000,0.1,1005,CR,0,LeNet1,mnist,mnist_LeNet1
Random,0.03352499008178711,4000,0.1,3340,CR,0,LeNet1,mnist,mnist_LeNet1
MAX_P,0.037649989128112786,4000,0.1,1102,CR,0,LeNet1,mnist,mnist_LeNet1
LSA,0.0403749942779541,4000,0.1,1588,CR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.019824981689453125,1000,0.025,1000,ORI,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.019974946975708008,1000,0.025,1000,ORI,0,LeNet1,mnist,mnist_LeNet1
NBC,0.022024989128112796,1000,0.025,1000,ORI,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.020049989223480225,1000,0.025,1000,ORI,0,LeNet1,mnist,mnist_LeNet1
NAC,0.02584999799728394,2000,0.05,2000,ORI,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.02532500028610229,2000,0.05,2000,ORI,0,LeNet1,mnist,mnist_LeNet1
NBC,0.026474952697753903,2000,0.05,2000,ORI,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.02554994821548462,2000,0.05,2000,ORI,0,LeNet1,mnist,mnist_LeNet1
NAC,0.027749955654144287,3000,0.075,3000,ORI,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.031474947929382324,3000,0.075,3000,ORI,0,LeNet1,mnist,mnist_LeNet1
NBC,0.031224966049194336,3000,0.075,3000,ORI,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.03202497959136963,3000,0.075,3000,ORI,0,LeNet1,mnist,mnist_LeNet1
NAC,0.03380000591278076,4000,0.1,4000,ORI,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.035524964332580566,4000,0.1,4000,ORI,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03592497110366821,4000,0.1,4000,ORI,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.03482496738433838,4000,0.1,4000,ORI,0,LeNet1,mnist,mnist_LeNet1
NAC,0.019324958324432373,1000,0.025,851,RG,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.01924997568130493,1000,0.025,829,RG,0,LeNet1,mnist,mnist_LeNet1
NBC,0.018049955368041992,1000,0.025,838,RG,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.01835000514984131,1000,0.025,827,RG,0,LeNet1,mnist,mnist_LeNet1
NAC,0.02724999189376831,2000,0.05,1705,RG,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.026474952697753903,2000,0.05,1686,RG,0,LeNet1,mnist,mnist_LeNet1
NBC,0.02559995651245117,2000,0.05,1678,RG,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.026849985122680664,2000,0.05,1657,RG,0,LeNet1,mnist,mnist_LeNet1
NAC,0.031924962997436516,3000,0.075,2552,RG,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.03232496976852417,3000,0.075,2519,RG,0,LeNet1,mnist,mnist_LeNet1
NBC,0.031299948692321784,3000,0.075,2521,RG,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.03094995021820068,3000,0.075,2496,RG,0,LeNet1,mnist,mnist_LeNet1
NAC,0.03452497720718384,4000,0.1,3380,RG,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.033499956130981445,4000,0.1,3353,RG,0,LeNet1,mnist,mnist_LeNet1
NBC,0.035149991512298584,4000,0.1,3347,RG,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.035474956035614014,4000,0.1,3340,RG,0,LeNet1,mnist,mnist_LeNet1
NAC,0.020949959754943848,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.022549986839294437,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
NBC,0.02069997787475586,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.02047497034072876,1000,0.025,1000,RP,0,LeNet1,mnist,mnist_LeNet1
NAC,0.029499948024749763,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.028499960899353024,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
NBC,0.0277249813079834,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.02809995412826538,2000,0.05,2000,RP,0,LeNet1,mnist,mnist_LeNet1
NAC,0.032949984073638916,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.03299999237060547,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03447496891021728,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.032875001430511475,3000,0.075,3000,RP,0,LeNet1,mnist,mnist_LeNet1
NAC,0.037274956703186035,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.03782498836517334,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03864997625350952,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.03587496280670166,4000,0.1,4000,RP,0,LeNet1,mnist,mnist_LeNet1
NAC,0.019099950790405273,1000,0.025,852,IR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.019024968147277832,1000,0.025,829,IR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.01937496662139893,1000,0.025,840,IR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.018399953842163086,1000,0.025,826,IR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.02559995651245117,2000,0.05,1706,IR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.026649951934814453,2000,0.05,1686,IR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.024800002574920654,2000,0.05,1680,IR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.026474952697753903,2000,0.05,1657,IR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.03062498569488525,3000,0.075,2553,IR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.03254997730255127,3000,0.075,2519,IR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03184998035430908,3000,0.075,2522,IR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.03157496452331543,3000,0.075,2496,IR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.03452497720718384,4000,0.1,3381,IR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.033249974250793464,4000,0.1,3353,IR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03469997644424438,4000,0.1,3349,IR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.034549951553344734,4000,0.1,3339,IR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.019024968147277832,1000,0.025,852,CR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.01894998550415039,1000,0.025,829,CR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.01992499828338623,1000,0.025,840,CR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.018474996089935303,1000,0.025,826,CR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.025474965572357174,2000,0.05,1706,CR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.026574969291687008,2000,0.05,1686,CR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.02559995651245117,2000,0.05,1680,CR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.026425004005432132,2000,0.05,1657,CR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.030699968338012695,3000,0.075,2553,CR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.032449960708618164,3000,0.075,2519,CR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.03119999170303345,3000,0.075,2522,CR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.031699955463409424,3000,0.075,2496,CR,0,LeNet1,mnist,mnist_LeNet1
NAC,0.03497499227523804,4000,0.1,3381,CR,0,LeNet1,mnist,mnist_LeNet1
TKNC,0.033724963665008545,4000,0.1,3353,CR,0,LeNet1,mnist,mnist_LeNet1
NBC,0.034124970436096184,4000,0.1,3349,CR,0,LeNet1,mnist,mnist_LeNet1
SNAC,0.034724950790405266,4000,0.1,3339,CR,0,LeNet1,mnist,mnist_LeNet1
DeepDiv,0.02557504177093506,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.023575007915496826,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.023850023746490482,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
CES,0.01357501745223999,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
Gini,0.02175003290176392,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
Random,0.016475021839141846,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.024950027465820312,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
LSA,0.017275035381317142,1000,0.025,1000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.035300016403198235,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.03835004568099976,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03637504577636719,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
CES,0.024574995040893555,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03229999542236328,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
Random,0.026425004005432132,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03247499465942383,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
LSA,0.028275012969970707,2000,0.05,2000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04382503032684326,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04232501983642578,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.038150012493133545,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
CES,0.02845001220703125,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03990000486373901,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
Random,0.03339999914169312,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.040950000286102295,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
LSA,0.03675001859664917,3000,0.075,3000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04842501878738403,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.04685002565383911,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.04954999685287476,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
CES,0.028600037097930905,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04730004072189331,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
Random,0.03672504425048828,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.04860001802444458,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
LSA,0.03984999656677246,4000,0.1,4000,ORI,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.02584999799728394,1000,0.025,883,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.024574995040893555,1000,0.025,879,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.024550020694732663,1000,0.025,899,RG,0,LeNet1,fashion,fashion_LeNet1
CES,0.013750016689300535,1000,0.025,886,RG,0,LeNet1,fashion,fashion_LeNet1
Gini,0.01667499542236328,1000,0.025,651,RG,0,LeNet1,fashion,fashion_LeNet1
Random,0.01732504367828369,1000,0.025,828,RG,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.01917499303817749,1000,0.025,714,RG,0,LeNet1,fashion,fashion_LeNet1
LSA,0.014850020408630371,1000,0.025,684,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03395003080368042,2000,0.05,1740,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.03637504577636719,2000,0.05,1749,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.031800031661987305,2000,0.05,1827,RG,0,LeNet1,fashion,fashion_LeNet1
CES,0.020974993705749508,2000,0.05,1770,RG,0,LeNet1,fashion,fashion_LeNet1
Gini,0.02740001678466797,2000,0.05,1458,RG,0,LeNet1,fashion,fashion_LeNet1
Random,0.02597498893737793,2000,0.05,1676,RG,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.030775010585784912,2000,0.05,1566,RG,0,LeNet1,fashion,fashion_LeNet1
LSA,0.020725011825561523,2000,0.05,1306,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.043775022029876716,3000,0.075,2590,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.040150046348571784,3000,0.075,2619,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.03720003366470337,3000,0.075,2743,RG,0,LeNet1,fashion,fashion_LeNet1
CES,0.027325034141540527,3000,0.075,2648,RG,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03312504291534424,3000,0.075,2283,RG,0,LeNet1,fashion,fashion_LeNet1
Random,0.029624998569488525,3000,0.075,2521,RG,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03612500429153442,3000,0.075,2422,RG,0,LeNet1,fashion,fashion_LeNet1
LSA,0.02792501449584961,3000,0.075,1908,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.04152500629425049,4000,0.1,3454,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.0417250394821167,4000,0.1,3493,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.045424997806549065,4000,0.1,3635,RG,0,LeNet1,fashion,fashion_LeNet1
CES,0.028750002384185788,4000,0.1,3547,RG,0,LeNet1,fashion,fashion_LeNet1
Gini,0.04075002670288086,4000,0.1,3150,RG,0,LeNet1,fashion,fashion_LeNet1
Random,0.03197503089904785,4000,0.1,3345,RG,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.0410500168800354,4000,0.1,3235,RG,0,LeNet1,fashion,fashion_LeNet1
LSA,0.033150017261505134,4000,0.1,2495,RG,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.02987504005432129,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.027750015258789062,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.026050031185150143,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
CES,0.01230001449584961,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.01907503604888916,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.016625046730041504,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.02322500944137573,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.017400026321411133,1000,0.025,1000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.03607499599456787,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.0375249981880188,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.030875027179718018,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
CES,0.020600020885467533,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
Gini,0.03252500295639038,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
Random,0.024399995803833008,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
MAX_P,0.03100001811981201,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
LSA,0.025274991989135742,2000,0.05,2000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDiv,0.040425002574920654,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC,0.045975029468536384,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
DeepDAC_2,0.0411750078201294,3000,0.075,3000,RP,0,LeNet1,fashion,fashion_LeNet1
